Democrats 2016,Republicans 2016,Democrats 2012,Republicans 2012,State,County,Less Than High School Diploma,At Least High School Diploma,White (Not Latino) Population,Asian American Population,African American Population,Construction.extraction.maintenance.and.repair.occupations,Average Unemployment % 2016,"Poverty Percent, All Ages",realGDP2016,At Least Bachelors's Degree,Graduate Degree,AGE18PLUS_TOT,1824tot_per,1824M_per,1824F_per,2544tot_per,2544M_per,2544F_per,4564tot_per,4564M_per,4564F_per,65tot_per,65M_per,65F_per
42.058952925648924,56.093268807743065,48.8040285354595,50.062945866554756,North Carolina,"Hyde County, North Carolina",23.3,76.7,57.3,0.30000000000000004,34.8,6.9,9.5,22.3,242303,11.7,1.9,4498,0.09004001778568252,0.05357936860827034,0.03646064917741218,0.3236994219653179,0.217207647843486,0.10649177412183193,0.3614939973321476,0.18986216096042685,0.17163183637172078,0.22476656291685193,0.10337927967985772,0.12138728323699421
24.48711943793911,72.60889929742389,27.745524915336233,71.05466860183843,North Carolina,"Davie County, North Carolina",15.6,84.4,85.5,0.5,6.65,11.0,4.5,11.6,1092842,23.6,7.8,32852,0.09369292584926336,0.04830756118348959,0.045385364665773774,0.2662242785827347,0.12921587726774625,0.13700840131498843,0.38478631437964206,0.18674662121027638,0.19803969316936565,0.2552964811883599,0.11518324607329843,0.1401132351150615
29.03980020192359,68.39098783144694,37.49179071803853,60.93202714535902,North Carolina,"Burke County, North Carolina",25.1,74.9,83.15,3.5,6.5,9.95,4.9,17.7,2526624,15.1,5.5,72263,0.11062369400661473,0.06524777548676362,0.0453759185198511,0.28361678867470214,0.14283935070506346,0.14077743796963868,0.3664669332853604,0.1799952949642279,0.18647163832113253,0.23929258403332274,0.10517138784716937,0.13412119618615337
33.820634189251464,63.404264231558656,35.55962512118928,63.54626737046214,North Carolina,"Moore County, North Carolina",11.6,88.4,77.65,0.75,14.0,10.15,5.0,11.4,3030381,29.8,10.3,75138,0.0810508664058133,0.040698448188666185,0.040352418217147114,0.2894540711757034,0.1424711863504485,0.14698288482525487,0.3266789108041204,0.15362399850940936,0.17305491229471107,0.3028161516143629,0.13544411615959967,0.16737203545476323
63.28204506381081,33.410922539267354,60.65092448206728,38.241924704834034,North Carolina,"Mecklenburg County, North Carolina",11.7,88.3,52.95,4.3,29.35,7.95,4.7,12.3,92994049,40.0,12.6,801668,0.1195607159073332,0.05897578548725906,0.060584930420074144,0.4174920291192863,0.20204373880459242,0.21544829031469387,0.32281318451029606,0.15303342530823233,0.1697797592020637,0.14013407046308446,0.05855915416356896,0.0815749162995155
62.867248100960566,35.98729954583819,65.8614210667587,33.60174853330265,North Carolina,"Halifax County, North Carolina",26.7,73.3,40.05,0.65,52.55,11.1,7.9,27.0,1376816,11.4,4.0,40695,0.10301019781299914,0.05263545890158496,0.050374738911414176,0.2821231109472908,0.14053323504115986,0.14158987590613098,0.36655608797149525,0.17422287750337878,0.19233321046811647,0.24831060326821477,0.10335422042019904,0.14495638284801574
32.432707993474715,64.91639477977161,42.12252671674955,55.845942228335616,North Carolina,"Yancey County, North Carolina",22.1,77.9,93.2,0.45,0.5,15.45,5.1,19.1,359684,15.2,5.1,14296,0.08358981533296027,0.042039731393396756,0.04155008393956351,0.2595131505316172,0.13185506435366537,0.12765808617795188,0.3544348069390039,0.17123670956911025,0.18319809736989368,0.3024622271964186,0.13773083379966425,0.16473139339675433
43.19203596660244,54.913294797687854,45.400373890014016,53.8265306122449,North Carolina,"Wayne County, North Carolina",18.8,81.2,56.95,0.95,31.5,11.15,5.8,20.6,4637941,16.2,5.2,94607,0.12860570570887989,0.0699314004249157,0.05867430528396419,0.3290031393025886,0.16462841015992474,0.16437472914266385,0.3390341095267792,0.1625989620218377,0.1764351475049415,0.2033570454617523,0.08595558468189457,0.11740146077985773
44.500750750750754,53.50975975975976,51.63083765752409,47.5166790214974,North Carolina,"Gates County, North Carolina",17.4,82.6,62.1,0.05,34.5,16.35,5.1,15.2,144911,10.5,2.5,9158,0.09412535488097838,0.048918977942782264,0.04520637693819611,0.26042804105699935,0.125573269272767,0.13485477178423236,0.40369076217514743,0.20179078401397685,0.20189997816117056,0.24175584188687485,0.10995850622406639,0.13179733566280846
49.088544442786166,49.340127497175025,50.13816712034975,49.16687288624929,North Carolina,"Nash County, North Carolina",18.2,81.8,55.6,0.8,36.6,9.15,6.6,16.5,7692590,19.1,5.2,72900,0.11411522633744856,0.05805212620027435,0.056063100137174214,0.2986968449931413,0.14473251028806583,0.15396433470507545,0.363360768175583,0.1735116598079561,0.1898491083676269,0.22382716049382717,0.09532235939643346,0.12850480109739368
30.987645401343837,65.64193338631603,35.94828424224749,62.68688636142704,North Carolina,"Onslow County, North Carolina",11.9,88.1,69.7,1.85,15.85,13.75,5.5,13.7,8207955,17.7,5.2,145410,0.29432638745615847,0.21629186438346742,0.07803452307269101,0.3822158035898494,0.205797400453889,0.17641840313596038,0.20853448868716043,0.0975586273296197,0.11097586135754074,0.11492332026683172,0.05060174678495289,0.06432157348187882
37.38532110091743,59.86811926605504,40.72063473125336,57.47181292131479,North Carolina,"Transylvania County, North Carolina",13.9,86.1,91.15,0.5,4.45,14.4,4.9,16.6,926855,27.0,10.3,28016,0.09355368360936607,0.05189891490576813,0.041654768703597946,0.22797687035979441,0.11272130211307824,0.11525556824671616,0.326741861793261,0.1533766419189035,0.17336521987435752,0.35172758423757855,0.16012278697886922,0.1916047972587093
20.82060962744989,76.76419965576592,26.81437543614794,71.25494301000231,North Carolina,"Alexander County, North Carolina",24.3,75.7,88.05,1.05,5.5,9.0,4.2,15.0,812487,11.8,3.6,29458,0.09430375449792926,0.05129336682734741,0.043010387670581844,0.29923959535610023,0.16246859936180325,0.13677099599429696,0.3633987371851449,0.1853825785864621,0.17801615859868286,0.24305791296082557,0.10988526037069726,0.1331726525901283
53.61343466138,43.355998817453006,53.03816302730526,45.82550597751466,North Carolina,"Forsyth County, North Carolina",13.1,86.9,60.4,1.65,25.25,8.65,4.9,17.5,21293669,31.2,10.3,284250,0.1267159190853122,0.06086543535620053,0.0658504837291117,0.32774318381706247,0.1554687774846086,0.17227440633245383,0.3471240105540897,0.16342656112576956,0.18369744942832014,0.19841688654353562,0.08431662269129288,0.11410026385224274
24.932873034138854,72.6697353279632,31.241365699625025,66.90349319123742,North Carolina,"Alleghany County, North Carolina",28.6,71.4,85.25,0.4,0.95,12.95,5.5,20.6,452424,16.1,5.0,8993,0.08028466585121762,0.042922272878905814,0.037362392972311795,0.23851884799288336,0.124541309907706,0.11397753808517735,0.36150339152674305,0.17913933059045925,0.18236406093628377,0.319693094629156,0.1483375959079284,0.17135549872122763
62.62678004302838,36.43069357647782,67.23689103756044,32.381926366679075,North Carolina,"Northampton County, North Carolina",30.9,69.1,39.4,0.1,57.85,9.45,7.3,22.4,479657,12.0,4.5,16473,0.09142232744490986,0.0491106659382019,0.04231166150670795,0.2409397195410672,0.12499241182541128,0.11594730771565592,0.36945304437564497,0.17604565045832574,0.19340739391731926,0.29818490863837793,0.12723851150367269,0.17094639713470527
32.656632093768444,64.78940045535036,36.659925068797456,62.04259363637369,North Carolina,"Gaston County, North Carolina",21.1,78.9,76.8,1.15,14.5,11.0,5.3,15.7,6331095,18.1,5.5,166999,0.10583296905969497,0.054551224857633876,0.05128174420206109,0.3316546805669495,0.15973748345798477,0.17191719710896472,0.3606368900412577,0.17520464194396373,0.185432248097294,0.2018754603320978,0.08532386421475578,0.11655159611734202
78.9030376703002,18.518961359877245,75.79922990424916,23.01359593825604,North Carolina,"Durham County, North Carolina",13.7,86.3,43.95,4.4,36.9,8.4,4.5,16.1,33897699,44.1,19.4,241907,0.13221609957545669,0.06476042446063983,0.06745567511481686,0.4091407028320801,0.19814226128222828,0.2109984415498518,0.30553890544713463,0.14264986131033827,0.16288904413679636,0.15310429214532859,0.06426023223800882,0.08884405990731975
44.55260202171472,54.38662173967303,45.87178241864983,53.55755220981059,North Carolina,"Greene County, North Carolina",26.2,73.8,47.1,0.2,37.65,13.15,5.3,23.7,491428,9.2,2.2,16665,0.10501050105010501,0.062226222622262226,0.042784278427842784,0.347014701470147,0.2189018901890189,0.12811281128112811,0.3488748874887489,0.1852985298529853,0.1635763576357636,0.1990999099909991,0.08760876087608761,0.1114911491149115
18.097982708933717,79.62536023054754,23.53535954321061,74.81115803247486,North Carolina,"Yadkin County, North Carolina",23.1,76.9,86.25,0.2,3.3,13.45,4.4,14.0,1024254,11.2,3.1,29585,0.10103092783505155,0.05425046476254859,0.046780463072502956,0.27720128443467973,0.13669089065404766,0.14051039378063207,0.37620415751225283,0.1875950650667568,0.18860909244549603,0.2455636302180159,0.10765590670948115,0.13790772350853472
47.648588410104004,50.148588410104004,51.75261655566128,47.21217887725975,North Carolina,"Granville County, North Carolina",20.1,79.9,57.9,0.5,32.8,10.5,4.3,15.2,2073674,13.8,3.8,46456,0.10999655588083347,0.06528758395040468,0.04470897193042879,0.30142500430514896,0.15599707249870845,0.1454279318064405,0.3837609781298433,0.1963147924918202,0.18744618563802307,0.20481746168417428,0.09206561047012227,0.11275185121405201
23.50686770917839,74.12929756343189,31.377404122998968,66.88068639871014,North Carolina,"Caldwell County, North Carolina",25.4,74.6,88.85,0.55,4.85,11.55,5.2,17.1,2149216,12.3,4.5,64859,0.09603910020197659,0.050401640481660216,0.04563745972031638,0.28763934072372377,0.14526896806919626,0.1423703726545275,0.37832837385713625,0.18888666183567432,0.18944171202146193,0.2379931852171634,0.10616876609260087,0.13182441912456253
37.81229045445696,59.605026929982046,40.63894303660385,58.323586744639385,North Carolina,"Craven County, North Carolina",12.5,87.5,68.3,1.65,22.65,12.9,5.2,15.3,4348858,21.3,7.1,80046,0.1610199135497089,0.10260350298578318,0.05841641056392574,0.3101341728506109,0.1620818029632961,0.1480523698873148,0.29856582465082576,0.14051920145916097,0.1580466231916648,0.2302800889488544,0.10229118257002223,0.12798890637883217
26.41337386018237,71.07142857142857,32.64076130055511,65.36082474226804,North Carolina,"Ashe County, North Carolina",23.2,76.8,93.95,0.45,0.5,13.95,4.8,16.1,708157,17.2,6.1,21748,0.07660474526393232,0.0418889093249954,0.034715835938936915,0.25928821041015265,0.13205812028692293,0.12723009012322972,0.36614861136656246,0.18061430936178038,0.18553430200478205,0.2979584329593526,0.13592054441787751,0.16203788854147508
34.645155273710714,62.836892660636,38.627394359418616,60.02502647030513,North Carolina,"Polk County, North Carolina",13.9,86.1,89.0,0.30000000000000004,4.95,15.25,4.6,14.5,462178,27.2,10.9,16995,0.07672844954398353,0.04065901735804649,0.03606943218593704,0.20611944689614592,0.10414827890556046,0.10197116799058546,0.3583995292733157,0.16816710797293322,0.19023242130038245,0.3587525742865549,0.16175345689908796,0.1969991173874669
58.39296199162328,37.89231612322385,54.9439073077769,43.50005242307685,North Carolina,"Wake County, North Carolina",8.4,91.6,63.7,5.0,20.15,7.7,4.3,9.2,64182144,47.4,16.0,791792,0.12133615899125023,0.0609427728494352,0.060393386141815025,0.39532225635015256,0.1921742073675915,0.20314804898256109,0.33984556550205103,0.16405823751692364,0.17578732798512742,0.14349601915654617,0.062001131610321905,0.08149488754622426
43.26200665715644,54.75986685687113,48.44641724793913,50.67487997101187,North Carolina,"Caswell County, North Carolina",25.0,75.0,61.7,0.15,33.9,12.25,5.4,19.7,416791,11.1,3.8,18453,0.089633121985585,0.04958543326288408,0.04004768872270092,0.27778680973283476,0.15590960819378963,0.12187720153904515,0.3809136725735653,0.19135099983742482,0.18956267273614047,0.25166639570801497,0.11109304720099712,0.14057334850701783
49.840839424664004,47.642065550577705,56.78466891257524,42.1549676920528,North Carolina,"Pasquotank County, North Carolina",18.1,81.9,55.8,1.1,37.9,10.65,6.3,17.0,1397687,18.7,6.6,30628,0.12325323233642418,0.06190414000261199,0.0613490923338122,0.32806582212354707,0.16866919158939533,0.15939663053415176,0.337697531670367,0.1604087762831396,0.17728875538722738,0.21098341386966174,0.09164816507770668,0.11933524879195508
41.470588235294116,56.941176470588246,46.94335389792485,52.15928210880538,North Carolina,"Tyrrell County, North Carolina",26.1,73.9,55.0,1.05,38.1,13.75,8.4,27.3,115497,8.4,0.8,3251,0.09504767763764996,0.0547523838818825,0.04029529375576746,0.32359274069517074,0.21101199630882805,0.11258074438634266,0.3297446939403261,0.16733312826822516,0.16241156567210088,0.25161488772685325,0.11381113503537373,0.13780375269147954
33.749461902712014,64.33151324285747,39.36778957083526,59.513151822796495,North Carolina,"Cleveland County, North Carolina",20.5,79.5,74.85,0.7000000000000001,20.5,10.2,5.5,20.6,3302964,15.7,5.0,75532,0.11882380977598898,0.060027537997140286,0.0587962717788487,0.28860615368320713,0.1385770269554626,0.15002912672774454,0.36416353333686385,0.17596515384208017,0.18819837949478366,0.22840650320394004,0.09872636763226182,0.12968013557167823
33.296275708727066,63.962248530507495,35.58435800811047,63.145610306294095,North Carolina,"Johnston County, North Carolina",18.8,81.2,70.75,0.55,15.2,15.1,4.7,13.2,4290371,19.3,4.5,141176,0.10585368617895392,0.05386184620615402,0.05199183997279991,0.35397659658865527,0.17384682948943164,0.18012976709922365,0.3687878959596532,0.1804201847339491,0.1883677112257041,0.17138182127273757,0.0744177480591602,0.09696407321357738
42.06516453233912,55.2155940995299,44.56041915920624,54.28441767399646,North Carolina,"Lee County, North Carolina",19.3,80.7,60.95,0.85,19.4,11.6,5.9,16.9,3090131,18.0,5.2,44985,0.1095031677225742,0.055218406135378456,0.05428476158719573,0.32797599199733246,0.1626542180726909,0.16532177392464154,0.3527842614204735,0.17159053017672557,0.1811937312437479,0.20973657885961988,0.0908969656552184,0.11883961320440146
49.055011812352355,49.56125548430644,52.03129939930446,47.38381283591527,North Carolina,"Martin County, North Carolina",21.4,78.6,51.9,0.15,42.9,11.4,6.7,22.5,620081,12.2,3.8,18338,0.09308539644454139,0.047387937615879595,0.045697458828661795,0.2548805758534191,0.11980586759733886,0.13507470825608028,0.3778492747300687,0.17815465154324353,0.19969462318682518,0.27418475297197076,0.11691569418693423,0.15726905878503653
33.97544351525112,63.96045825880988,38.912422655878146,60.03569728700619,North Carolina,"Rockingham County, North Carolina",23.4,76.6,73.9,0.4,18.75,12.55,5.6,18.1,2966286,12.5,3.0,72416,0.09430236411842687,0.04817996022978347,0.046122403888643394,0.2803385992045957,0.13584014582412726,0.1444984533804684,0.38086886875828546,0.18502817057003976,0.1958406981882457,0.244490167918692,0.10590201060539108,0.13858815731330093
27.924550069220125,69.42201199815413,33.876994247079054,64.26072000474467,North Carolina,"Macon County, North Carolina",17.0,83.0,91.95,0.55,1.3,18.55,5.4,16.4,964272,19.5,7.2,27761,0.08094088829653111,0.04282986924102158,0.03811101905550953,0.24098555527538634,0.11937610316631245,0.12160945210907388,0.3395410828140197,0.1613054284788012,0.17823565433521849,0.3385324736140629,0.1540290335362559,0.184503440077807
41.71356218345526,56.03545301069218,47.381745502998,51.8454363757495,North Carolina,"Chowan County, North Carolina",22.6,77.4,60.95,0.4,34.85,15.35,6.4,18.9,450951,15.7,4.6,11270,0.08935226264418811,0.04906832298136646,0.04028393966282165,0.2598935226264419,0.12298136645962733,0.13691215616681454,0.35678793256433006,0.1673469387755102,0.18944099378881987,0.29396628216503995,0.1267080745341615,0.16725820763087842
23.75108656746945,74.2291762540267,33.32228299906072,65.05884303000165,North Carolina,"McDowell County, North Carolina",21.0,79.0,89.1,1.05,3.6,10.5,4.8,18.4,1261653,14.0,4.5,35606,0.09270909397292591,0.047632421501994045,0.04507667247093187,0.29466943773521315,0.15185642869179353,0.14281300904341965,0.3660618996798292,0.17960456102904004,0.1864573386507892,0.24655956861203168,0.11124529573667359,0.13531427287535808
53.83537849498515,43.01002969686782,58.961905319211176,39.902861489847275,North Carolina,"Hoke County, North Carolina",20.1,79.9,41.95,1.05,32.7,11.9,6.6,19.5,847554,15.1,5.2,38226,0.11403233401349866,0.057578611416313506,0.05645372259718516,0.4488044786271124,0.22657353633652488,0.22223094229058757,0.31060011510490243,0.14783131899754093,0.16276879610736147,0.1265630722544865,0.05608747972584105,0.07047559252864542
20.266955266955264,77.27994227994229,26.253205875495453,72.10694023470894,North Carolina,"Cherokee County, North Carolina",18.5,81.5,92.8,0.4,0.85,16.95,5.7,18.4,668725,15.9,6.4,22912,0.07498254189944134,0.03818959497206704,0.0367929469273743,0.23001047486033518,0.11247381284916201,0.11753666201117319,0.35614525139664804,0.1706965782122905,0.18544867318435754,0.33886173184357543,0.15729748603351956,0.18156424581005587
21.385034366489435,76.55621838931397,27.956767884714363,70.38943214959684,North Carolina,"Wilkes County, North Carolina",27.4,72.6,88.9,0.55,4.0,12.7,4.8,16.8,2070085,12.3,3.7,54216,0.09408661649697506,0.04928434410506124,0.044802272391913825,0.2798066991294083,0.14150804190644828,0.13829865722296,0.36734543308248485,0.1828242585214697,0.1845211745610152,0.25876125129113176,0.11428360631547882,0.14447764497565294
52.344628437084744,44.96447919860985,53.062544384701226,45.92421629298976,North Carolina,"Pitt County, North Carolina",14.9,85.1,58.3,1.35,33.4,8.15,5.6,21.5,7534598,28.2,10.4,138700,0.22763518385003606,0.10434030281182408,0.12329488103821197,0.3260346070656092,0.15457101658255226,0.17146359048305695,0.2885580389329488,0.13281903388608507,0.15573900504686372,0.1577721701514059,0.06724585436193223,0.09052631578947369
57.072771872444804,41.86426819296811,58.97830435451608,40.344668410524704,North Carolina,"Washington County, North Carolina",24.0,76.0,45.3,0.25,49.7,9.85,7.4,26.1,252520,11.8,3.8,9638,0.09856816766964101,0.05125544718821332,0.047312720481427685,0.24040257314795602,0.11319775887113509,0.12720481427682093,0.370201286573978,0.17026354015355882,0.19993774642041917,0.29082797260842497,0.1259597426852044,0.1648682299232206
