State;ST;Fips;County;Precincts;Votes;Democrats 08 (Votes);Democrats 12 (Votes);Republicans 08 (Votes);Republicans 12 (Votes);Republicans 2016;Democrats 2016;Green 2016;Libertarians 2016;Republicans 2012;Republicans 2008;Democrats 2012;Democrats 2008;Less Than High School Diploma;At Least High School Diploma;At Least Bachelors's Degree;Graduate Degree;School Enrollment;Median Earnings 2010;White (Not Latino) Population;African American Population;Native American Population;Asian American Population;Other Race or Races;Latino Population;Children Under 6 Living in Poverty;Adults 65 and Older Living in Poverty;Total Population;Preschool.Enrollment.Ratio.enrolled.ages.3.and.4;Poverty.Rate.below.federal.poverty.threshold;Gini.Coefficient;Child.Poverty.living.in.families.below.the.poverty.line;Management.professional.and.related.occupations;Service.occupations;Sales.and.office.occupations;Farming.fishing.and.forestry.occupations;Construction.extraction.maintenance.and.repair.occupations;Production.transportation.and.material.moving.occupations;White;Black;Hispanic;Asian;Amerindian;Other;White  Asian;Sire Homogeneity;Median Age;lon;lat;Poor.physical.health.days;Poor.mental.health.days;Low.birthweight;Teen.births;Children.in.single.parent.households;Adult.smoking;Adult.obesity;Diabetes;Sexually.transmitted.infections;HIV.prevalence.rate;Uninsured;Unemployment;Violent.crime;Homicide.rate;Injury.deaths;Infant.mortality;CA;S;MAR;CFS;ACFS;Mean Alc;Max Alc;Mixedness;elevation;Annual Prcp;Winter Prcp;Summer Prcp;Spring Prcp;Autumn Prcp;Annual Tavg;Annual Tmax;Annual Tmin;Winter Tavg;Winter Tmax;Winter Tmin;Summer Tavg;Summer Tmax;Summer Tmin;Spring Tavg;Spring Tmax;Spring Tmin;Autumn Tavg;Autumn Tmax;Autumn Tmin;Nearest County;temp;precip;Temp Bins;Lat Bins;Lon Bins;Precip Bins;Elevation Bins;Geo Shape;Name 16;reporting;Votes16 Trumpd;Votes16 Clintonh;Votes16 Johnsong;Votes16 Steinj;Votes16 Castled;Votes16 De La Fuenter;Est Votes Remaining;Votes16 Mcmulline;Votes16 Hedgesj;Votes16 Kahnl;Votes16 La Rivag;Votes16 Hoeflingt;Votes16 Kenistonc;Votes16 Smithm;Votes16 Atwoodf;Votes16 Kennedya;Votes16 Kopitkek;Votes16 Kotlikoffl;Votes16 Lyttleb;Votes16 Maldonadoj;Votes16 Maturenm;Votes16 Scottr;Votes16 Silvar;Votes16 Soltysike;Votes16 Vacekd;Votes16 Copelands;Votes16 Jacobp;Votes16 Whitej;Votes16 Mooreheadm;Votes16 None Of These Candidates;Votes16 Duncanr;Votes16 Skewesp;Votes16 Giordanir;total16;Other16 Frac;Rep16 Frac2;Dem16 Frac2;Name Prev;Statecode Prev;total08;total12;other08;other12;Other12 Frac;Other08 Frac;Rep12 Frac2;Rep08 Frac2;Dem12 Frac2;Dem08 Frac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida;FL;12031;Duval County, Florida;199;428734;202618;196737;210537;211615;48.99564765099106;47.49495024887226;0.670345715525244;2.591816837479649;51.38182047745771;50.638948819153306;47.76932266272994;48.734248763111495;12.8;87.2;24.9;8.0;73.85;30197.95873;58.0;28.85;0.30000000000000004;3.8;2.25;6.85;20.95;9.95;855324;53.9;13.75;0.45;19.55;32.95;16.65;30.0;0.1;9.8;10.45;58.0;28.85;6.85;3.8;0.30000000000000004;2.25;61.8;0.42628375;35.4;-81.6481132;30.3352449;3.9;3.8;0.09;47.6;0.40800000000000003;0.20400000000000001;0.28400000000000003;0.108;682.1;708.6;0.193;0.088;719.14;13.97;76.4;10.1;-0.284029790006816;-0.6033167836768241;0.907503816858589;7.17897190593009e-05;7.17897190593009e-05;9.112351940600283e-05;0.0005247341856820002;0.15282278172996602;11.34;;;;;;695.4;787.6;603.0;562.0;661.6;462.0;815.0;899.4;730.8;684.0;784.4;583.8;717.6;802.0;633.2;12031;20.8555555555556;;18.5,25.2;;(-82.1,-78.2];;[-12.3,"38.9];""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[-81.8312119996", 30.4674490002], [-81.8095259996, 30.4845370004], [-81.7949179996, 30.5054059996], [-81.7911120003, 30.505533], [-81.7816239998, 30.5033360004], [-81.7653219999, 30.5184399999], [-81.7637480002, 30.5349159998], [-81.7561410001, 30.5311499997], [-81.7496229999, 30.5314520001], [-81.7471389996, 30.5307720002], [-81.7460810002, 30.5320069996], [-81.7433429999, 30.5319820003], [-81.7399800004, 30.5346360004], [-81.7382709998, 30.534687], [-81.7384190003, 30.5362419998], [-81.7370649999, 30.5369320001], [-81.7367000002, 30.538626999999998], [-81.7374190001, 30.5407960002], [-81.7351889998, 30.5419539997], [-81.7379460001, 30.5426280002], [-81.7356510004, 30.5448599997], [-81.7376259997, 30.5466359998], [-81.7367889998, 30.5470879999], [-81.7345190004, 30.5460650004], [-81.733633, 30.5471639998], [-81.7373060003, 30.5484000002], [-81.7377789996, 30.5498610001], [-81.736149, 30.5526380004], [-81.7329740001, 30.5518269999], [-81.7343879997, 30.5539919999], [-81.7345819997, 30.5566949996], [-81.7363300002, 30.5560719996], [-81.7363110003, 30.5570889998], [-81.7346130002, 30.5594790003], [-81.7306720001, 30.5570420003], [-81.7298330001, 30.5584499996], [-81.7319699997, 30.561073], [-81.7305449997, 30.5625329999], [-81.727841, 30.5623870004], [-81.7274780003, 30.5597720003], [-81.7265879997, 30.5595780003], [-81.7252469999, 30.5637359996], [-81.72794, 30.5652480001], [-81.7290800004, 30.5644799998], [-81.7291039997, 30.5654450002], [-81.7265259996, 30.5677519996], [-81.7259380003, 30.5658859998], [-81.7228429997, 30.5675360004], [-81.7217390001, 30.5719869997], [-81.7202410002, 30.5704580002], [-81.7159399997, 30.5712360001], [-81.7131139998, 30.5695200001], [-81.7099549998, 30.5658659998], [-81.7037410001, 30.5673089998], [-81.7051250001, 30.5651500001], [-81.7043779998, 30.5635989996], [-81.7010900002, 30.5637579997], [-81.7015519999, 30.5659259999], [-81.6979490001, 30.5696659997], [-81.6952380001, 30.5666970004], [-81.6961530001, 30.5642150001], [-81.6955209997, 30.5631699996], [-81.693149, 30.56394], [-81.6931530002, 30.566494], [-81.6923849999, 30.5671709997], [-81.6882669997, 30.5664630004], [-81.688468, 30.5642659998], [-81.6874839996, 30.5626970003], [-81.6865489996, 30.5627269999], [-81.6855369997, 30.5649420004], [-81.6837500001, 30.5664119998], [-81.6813130001, 30.5631519997], [-81.6780590002, 30.5620960004], [-81.6739410001, 30.5661870002], [-81.6693420002, 30.563179], [-81.6721280001, 30.5623189999], [-81.672809, 30.5597449999], [-81.6677040002, 30.5603489999], [-81.6678560001, 30.5573120001], [-81.6730060001, 30.5566009997], [-81.668498, 30.554813], [-81.6666690002, 30.5517010004], [-81.6637329997, 30.5508420004], [-81.660113, 30.551575], [-81.6586330001, 30.5528310004], [-81.6593279998, 30.5538640003], [-81.6622830003, 30.5545870004], [-81.662395, 30.5572330001], [-81.6637420001, 30.5585699997], [-81.660952, 30.5582809999], [-81.6615640004, 30.5600939998], [-81.6594130001, 30.5628310002], [-81.6594340002, 30.5658799996], [-81.6561790003, 30.5700330004], [-81.6506410003, 30.5722750004], [-81.6508079999, 30.5755330004], [-81.6498980002, 30.5766240004], [-81.6457870004, 30.5755989999], [-81.6426769999, 30.5800019997], [-81.6402119996, 30.5795959999], [-81.6386090003, 30.5782669997], [-81.6370159997, 30.5783160002], [-81.6353930004, 30.581256], [-81.628677, 30.5835470004], [-81.6253060002, 30.5861309999], [-81.6237850002, 30.5857339996], [-81.6203340002, 30.5822410004], [-81.6150569997, 30.5801359996], [-81.6137559999, 30.5805180001], [-81.6087150004, 30.5851780001], [-81.6061580003, 30.585566], [-81.6046079999, 30.584864], [-81.6049320004, 30.5826060002], [-81.6069449997, 30.5801740004], [-81.6105040002, 30.5778169997], [-81.6110019997, 30.5759380002], [-81.603325, 30.5725860003], [-81.6018640001, 30.5705879999], [-81.6014600004, 30.567665], [-81.6097030001, 30.5656630003], [-81.6141769996, 30.5630520004], [-81.6137780001, 30.5609640004], [-81.6102120002, 30.5543799998], [-81.606444, 30.5538549999], [-81.6028610002, 30.5600539998], [-81.5979929997, 30.5613720003], [-81.5921269999, 30.5653260001], [-81.5878860003, 30.5665990003], [-81.5850839997, 30.566319], [-81.5835330001, 30.5651979996], [-81.5833269996, 30.563110000400002], [-81.5888940001, 30.5495900002], [-81.5865410004, 30.5452299997], [-81.5772849998, 30.5380250002], [-81.5678089999, 30.536636], [-81.5649559996, 30.5375200002], [-81.5592580004, 30.542545], [-81.5552509999, 30.5445279997], [-81.5509260001, 30.5430269997], [-81.5507779996, 30.5315619998], [-81.5469530004, 30.5259390004], [-81.5430179997, 30.5238890003], [-81.5372089998, 30.5241129998], [-81.5302380003, 30.5262900004], [-81.526312, 30.5311749999], [-81.5213749999, 30.538801], [-81.5199479997, 30.5436450003], [-81.5197830002, 30.5466789999], [-81.5238139999, 30.5563370002], [-81.5140140003, 30.5673370002], [-81.499575, 30.5637930004], [-81.4909620003, 30.5546230003], [-81.4880029996, 30.5421679997], [-81.4843969997, 30.5374440003], [-81.4799390001, 30.5334539998], [-81.4597889999, 30.5247310004], [-81.4508110004, 30.5192379998], [-81.4421110003, 30.5091379999], [-81.4336969999, 30.506566], [-81.358793, 30.5015040004], [-81.3580360002, 30.5002389996], [-81.3548829996, 30.4927539998], [-81.3524450004, 30.4821190004], [-81.3517940001, 30.4734069997], [-81.3538699996, 30.4603029998], [-81.3543480001, 30.4497319997], [-81.3535740003, 30.4466600002], [-81.3386570004, 30.438231], [-81.33229, 30.4330359996], [-81.3248769999, 30.4247349999], [-81.3197990004, 30.4164649999], [-81.3168969997, 30.4077210004], [-81.3174609996, 30.3940769999], [-81.3215629999, 30.3785739999], [-81.3294399999, 30.3667620002], [-81.3353810004, 30.3612919997], [-81.3353800004, 30.3377709996], [-81.333598, 30.3180789998], [-81.3306269997, 30.2994810001], [-81.325875, 30.279242000300002], [-81.3179279996, 30.2529389996], [-81.4369289997, 30.2523349997], [-81.433737, 30.1060280003], [-81.4346529999, 30.1052769998], [-81.5387069996, 30.1037480004], [-81.5390090001, 30.1199419998], [-81.5581949999, 30.1170579999], [-81.5677869998, 30.1177890004], [-81.5757809997, 30.1217519997], [-81.5808820002, 30.1260999996], [-81.590511, 30.1258410003], [-81.6012119997, 30.1305410003], [-81.6123119999, 30.1329410003], [-81.6238129997, 30.1336410002], [-81.6505139998, 30.1215409998], [-81.6802149998, 30.1212400003], [-81.6918149997, 30.1423390002], [-81.6921160001, 30.1447400004], [-81.6902159997, 30.1613399996], [-81.690516, 30.1719400001], [-81.6817159998, 30.1814400003], [-81.6796259996, 30.1904949996], [-81.7026249999, 30.1914810001], [-81.7037820002, 30.189859], [-81.7035120004, 30.1890250002], [-81.7063570003, 30.1895959996], [-81.7082110003, 30.1911979997], [-81.7253229999, 30.1910069999], [-81.7334899997, 30.193466], [-81.7389240002, 30.1893210004], [-81.8524119997, 30.1884709998], [-81.9549939999, 30.1863310001], [-82.0494110003, 30.186933], [-82.0488159999, 30.2410330001], [-82.0493199997, 30.2734300003], [-82.0120299996, 30.3056389999], [-81.8312119996," 30.4674490002]]]}"";Duval;199;210061;203627;11112;2874;730;330;0;;;;;;;;;;;;;;;;;;;;;;;;;;;428734.0;0.025918168374796;0.5077763918702011;0.49222360812979804;Duval;12;415761;411848;2606;3496;0.008488568598123001;0.006268024177351001;0.518217126400752;0.5095835703307471;0.48178287359924704;0.49041642966925203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
