GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "42001","Adams, PA",2,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",216844,219136,230379,245721,254845,308092,348652,351446,385310,388094,401451,399143,400462,411279,410109,419148,433464,457089
 "42001","Adams, PA",2,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",64572,74461,80734,96025,105262,111969,123012,135580,142716,152440,160953,173930,198704,213161,213455,217952,207752,217004
 "42001","Adams, PA",2,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",33656,39107,38216,41634,45228,52011,54715,65793,66178,67825,73197,79664,84200,94742,94872,98690,79771,83367
 "42001","Adams, PA",2,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",19773,21570,26085,36662,40653,40721,46767,47326,49308,51767,56060,62926,66674,67967,70675,70839,74596,78246
 "42001","Adams, PA",2,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",11143,13784,16434,17728,19381,19237,21531,22460,27230,32848,31697,31340,47829,50452,47908,48422,53385,55392
 "42001","Adams, PA",2,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",185030,194741,206421,221310,231747,252164,264252,294062,324647,334879,349785,361481,378363,386233,404238,414228,433567,450671
 "42001","Adams, PA",2,CAGDP2,69,"61","   Educational services","Thousands of dollars",54947,56271,59619,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "42001","Adams, PA",2,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",130082,138470,146802,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "42001","Adams, PA",2,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",93396,101248,110640,119574,122023,117292,127214,136053,134705,136654,136996,140853,157934,159053,169300,173322,183563,191413
 "42001","Adams, PA",2,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",12749,14730,17061,16910,18247,18937,19852,23137,22763,24225,27446,27518,31362,32296,32870,33621,33449,34700
 "42001","Adams, PA",2,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",80647,86517,93579,102664,103776,98355,107362,112916,111942,112429,109550,113335,126572,126757,136430,139702,150114,156713
 "42001","Adams, PA",2,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",68884,79549,79544,85746,90883,95412,91636,86077,83375,86207,86297,88812,88702,93831,100776,102484,102146,109477
 "42001","Adams, PA",2,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",213915,239268,262398,275503,294698,325359,348942,363493,371752,382531,378312,372225,380471,384430,393900,399241,409024,425878
 "42001","Adams, PA",2,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",54356,146109,52551,36469,36997,68963,39499,166224,189787,145495,139653,169700,143378,144668,136491,148443,257594,161485
 "42001","Adams, PA",2,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",252190,268070,292036,294436,332240,306737,280844,260491,245734,257096,258220,253357,251636,248543,260744,260738,265028,273543
 "42001","Adams, PA",2,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",61385,60902,76183,92098,102445,107068,129287,127694,164125,190525,287483,287685,293093,288222,373104,357822,397667,441705
 "42001","Adams, PA",2,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",535440,547283,569615,579999,632402,732321,756450,726944,738587,715807,713581,788172,849589,869618,856831,850961,856465,895926
 "42001","Adams, PA",2,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",715164,819347,755976,750507,807497,945167,918454,1002081,984586,922733,920871,1019543,1043714,1091120,1085645,1105756,1244385,1178729
 "42001","Adams, PA",2,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1047144,1104016,1182164,1266656,1357210,1408722,1503289,1510784,1608186,1680609,1818197,1864613,1950096,1971675,2083008,2097630,2176827,2301486
 "42003","Allegheny, PA",2,CAGDP2,1,"...","All industry total","Thousands of dollars",55347417,56823575,59273767,61797455,64005730,64948708,68492529,71201717,71166443,74204641,76814045,79959040,82013440,84190354,87495637,88269713,91474394,96697540
 "42003","Allegheny, PA",2,CAGDP2,2,"..."," Private industries","Thousands of dollars",50122272,51355803,53629206,55921452,58114799,58960201,62288657,64843386,64765868,67608765,70306750,73494472,75393674,77400519,80536438,81194651,84269356,89261547
 "42003","Allegheny, PA",2,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",7362,13435,6210,3701,3287,6372,6670,5265,7275,3517,2839,6427,8756,8860,5944,4406,1200,3306
