GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26047","Emmet, MI",3,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",15620,16847,19149,20550,23936,25426,26681,26914,28502,31790,29325,29951,31819,32649,32560,34031,36074,38555
 "26047","Emmet, MI",3,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",63418,68204,73369,81880,84757,83619,93089,88780,80476,82319,89434,100648,114721,113052,118941,124359,133649,146058
 "26047","Emmet, MI",3,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",31872,34708,35659,38556,40242,40543,39853,38668,39060,38615,38402,38677,40683,44535,48404,48339,49425,53293
 "26047","Emmet, MI",3,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",121768,136416,143305,147935,158258,163023,178546,185829,180938,185655,180411,178293,180018,181918,193720,196175,202111,208460
 "26047","Emmet, MI",3,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",5964,4698,3997,5518,5418,4937,4514,1113,5731,1017,813,1807,478,3847,9075,8169,9509,10039
 "26047","Emmet, MI",3,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",156065,165150,169600,168890,177176,181154,186111,177367,175144,173670,172318,176263,183450,190729,193374,202303,207648,220760
 "26047","Emmet, MI",3,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",21894,22969,24668,22796,22963,24302,(D),(D),19052,18746,20412,20870,22157,20331,21433,21813,22755,23932
 "26047","Emmet, MI",3,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",129579,135524,136463,128004,130269,120760,125222,121443,115713,137394,141779,159126,175491,176812,193200,205453,236373,222143
 "26047","Emmet, MI",3,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",200284,201439,208243,207479,204266,224423,216240,171365,149083,165335,174027,214858,213614,221215,245147,264137,306939,312991
 "26047","Emmet, MI",3,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",704446,762947,796816,853537,897628,929880,969002,972058,966162,972564,981670,1013814,1052816,1083392,1123588,1157069,1184242,1242728
 "26049","Genesee, MI",3,CAGDP2,1,"...","All industry total","Thousands of dollars",12437850,13135165,13676185,13717614,13955900,13872018,13983514,12407606,11758051,12147120,12292198,12379126,12842642,13284069,14105500,14232595,14431654,14993766
 "26049","Genesee, MI",3,CAGDP2,2,"..."," Private industries","Thousands of dollars",10923871,11599367,12150186,12132713,12291268,12146428,12222949,10593719,9919413,10316790,10525725,10662687,11141079,11610755,12377346,12512021,12672620,13202323
 "26049","Genesee, MI",3,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26049","Genesee, MI",3,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",539,536,607,764,850,1072,1220,1164,1473,1523,2933,3877,4813,4780,5194,2771,3230,9326
 "26049","Genesee, MI",3,CAGDP2,10,"22","  Utilities","Thousands of dollars",49024,46513,48127,54475,56947,64657,62301,78441,63312,64906,62460,63411,60139,63854,62687,76861,81312,83824
 "26049","Genesee, MI",3,CAGDP2,11,"23","  Construction","Thousands of dollars",554614,516922,489843,527257,595256,518680,480406,379136,331931,312669,316180,383773,407031,458448,505439,701746,749839,692059
 "26049","Genesee, MI",3,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",3781471,4110602,4416855,4033799,4021402,3502361,3472789,1953450,1220904,1471805,1473457,1465492,1535056,1546235,1609787,1620679,1527750,1582630
 "26049","Genesee, MI",3,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),973476,1225523,1226225,1211589,1274171,1263511,1280209,1267595,1171222,1207054
 "26049","Genesee, MI",3,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),247428,246283,247231,253903,260885,282724,329578,353084,356528,375576
 "26049","Genesee, MI",3,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",591305,582597,649511,712992,783731,834663,899476,896111,747518,769851,801239,776261,824183,871716,746276,746441,749937,805236
 "26049","Genesee, MI",3,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",934357,947207,981154,987277,1013407,1023067,1013537,1020021,1033633,1039974,1067380,1088627,1109568,1139987,1313863,1312840,1352302,1408953
 "26049","Genesee, MI",3,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26049","Genesee, MI",3,CAGDP2,45,"51","  Information","Thousands of dollars",278278,303754,335149,360945,377505,387195,419916,462493,526476,585809,641839,709048,826174,791287,829415,812304,818155,805623
 "26049","Genesee, MI",3,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",1686874,1894934,2053093,2106173,2181772,2445365,2511871,2316163,2398913,2374100,2348404,2346911,2491400,2768088,3027671,2907910,2905281,3080474
 "26049","Genesee, MI",3,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",365948,500044,592381,574086,644453,727361,732255,544876,615346,607225,575347,575943,674215,864683,1055382,819672,756537,820367
 "26049","Genesee, MI",3,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",1320926,1394890,1460712,1532088,1537319,1718004,1779616,1771287,1783567,1766875,1773057,1770968,1817185,1903405,1972289,2088239,2148745,2260107
 "26049","Genesee, MI",3,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",1032638,1103103,1011434,1078459,933086,875160,849811,889681,885066,956268,1014620,903639,906272,931389,1061522,1066532,1125270,1224879
 "26049","Genesee, MI",3,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",675310,712188,596445,590397,478276,454597,425994,472804,481969,523022,526449,406018,410016,413990,427209,415016,394634,416011
 "26049","Genesee, MI",3,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",65447,61260,53463,52275,50184,42145,36555,33576,29100,32784,34499,36543,38395,40214,148362,163004,183530,188338
 "26049","Genesee, MI",3,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",291880,329656,361525,435787,404626,378418,387263,383301,373998,400462,453672,461077,457860,477185,485951,488513,547106,620530
 "26049","Genesee, MI",3,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1104007,1181378,1259329,1345272,1346280,1457787,1507917,1600135,1705845,1707422,1735523,1767915,1802870,1852827,1930752,2008769,2077733,2114692
 "26049","Genesee, MI",3,CAGDP2,69,"61","   Educational services","Thousands of dollars",101173,117082,129315,149650,112045,134072,137868,151271,175812,184126,170723,175049,176833,186002,199851,211454,203917,165399
 "26049","Genesee, MI",3,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",1002834,1064297,1130014,1195622,1234235,1323715,1370049,1448864,1530033,1523295,1564800,1592867,1626036,1666825,1730901,1797314,1873816,1949292
 "26049","Genesee, MI",3,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",312358,323029,332647,345961,361883,371712,384826,376407,386233,388638,389123,406442,429009,432939,441611,466729,480082,514194
 "26049","Genesee, MI",3,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",47863,50357,53086,56322,64121,67047,65114,65868,75660,81997,85111,86411,83250,80775,77312,82127,83377,89467
 "26049","Genesee, MI",3,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",264495,272671,279561,289639,297762,304666,319712,310539,310573,306641,304012,320031,345759,352164,364299,384601,396705,424726
 "26049","Genesee, MI",3,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",330947,346432,349205,361776,378560,380327,368413,359553,364557,394804,402269,422003,411530,424780,436346,439047,450169,480543
 "26049","Genesee, MI",3,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",1513979,1535798,1525999,1584901,1664632,1725590,1760566,1813887,1838638,1830330,1766474,1716439,1701563,1673314,1728154,1720574,1759033,1791443
 "26049","Genesee, MI",3,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26049","Genesee, MI",3,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",1525662,1529804,1630665,1700269,1797139,1857729,1913013,1916132,1781151,1809826,1868618,1864888,1933752,2011704,2060139,2059281,2102238,2214188
 "26049","Genesee, MI",3,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26049","Genesee, MI",3,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",4059749,4414356,4752004,4394744,4398907,3889557,3892705,2415943,1747380,2057614,2115296,2174539,2361231,2337522,2439202,2432983,2345905,2388252
 "26049","Genesee, MI",3,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26049","Genesee, MI",3,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26051","Gladwin, MI",3,CAGDP2,1,"...","All industry total","Thousands of dollars",341234,356960,375916,400341,405350,431976,440355,432356,412227,415735,409157,411136,415549,429212,447830,464521,498563,529124
 "26051","Gladwin, MI",3,CAGDP2,2,"..."," Private industries","Thousands of dollars",290470,302636,319822,344573,346406,372569,381351,371813,351499,353819,348676,349716,352217,367054,384479,401276,437794,464152
 "26051","Gladwin, MI",3,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",3231,(D),8707,8490,12208,11744,8606,20455,14983,16905,15485,11667,(D),13854,19125,18925,15199,14187
 "26051","Gladwin, MI",3,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",522,659,689,793,940,1635,1777,2404,2159,2797,4140,4966,5086,5658,3874,4031,5514,5898
 "26051","Gladwin, MI",3,CAGDP2,10,"22","  Utilities","Thousands of dollars",2831,2763,(D),2844,2746,(D),(D),(D),4215,3818,(D),(D),2250,2269,1662,2295,2461,2211
 "26051","Gladwin, MI",3,CAGDP2,11,"23","  Construction","Thousands of dollars",24502,26338,26157,28583,31617,28313,26763,24764,21923,20054,19747,24989,26173,28987,33907,33562,36397,38724
 "26051","Gladwin, MI",3,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",49760,48358,52451,45810,45700,45750,45932,43251,38101,41442,44539,44845,50288,48083,54015,60462,72617,78757
 "26051","Gladwin, MI",3,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",37507,37645,(D),(D),37791,37896,(D),(D),(D),(D),(D),(D),36034,34406,35977,42302,54044,59586
 "26051","Gladwin, MI",3,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",12253,10713,(D),(D),7908,7855,(D),(D),(D),(D),(D),(D),14254,13676,18039,18160,18573,19172
 "26051","Gladwin, MI",3,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",7760,6940,(D),6140,5788,(D),(D),(D),3223,(D),(D),(D),2834,2596,2727,3046,2902,(D)
 "26051","Gladwin, MI",3,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",33067,32618,35796,55686,53960,51272,47658,45954,48489,47330,46446,44685,44070,45048,47093,47731,48577,54282
 "26051","Gladwin, MI",3,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),5453,(D),(D),6155,6281,5282,(D),(D),3702,3160,(D),(D),(D),(D),(D),4932
 "26051","Gladwin, MI",3,CAGDP2,45,"51","  Information","Thousands of dollars",4784,3936,4203,4489,4530,4403,4121,3725,3294,3369,3270,2909,2925,2494,1861,(D),(D),(D)
 "26051","Gladwin, MI",3,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",91610,100350,104742,110849,108135,135423,145326,127472,130969,129922,125425,124807,123464,130769,132409,140498,157929,168659
 "26051","Gladwin, MI",3,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",9367,12369,13125,12432,13594,13258,13020,8777,9603,10313,10126,11352,8673,11286,13150,13709,13453,13860
 "26051","Gladwin, MI",3,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",82243,87981,91617,98417,94541,122166,132306,118695,121365,119609,115299,113455,114791,119483,119259,126790,144476,154799
 "26051","Gladwin, MI",3,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",26196,25244,26761,28083,28074,29654,36055,38279,26129,26296,25552,26737,27581,28365,28838,29143,33118,32576
 "26051","Gladwin, MI",3,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",5758,5612,5661,6003,6291,9104,16677,17322,6201,5575,4810,4820,4539,5557,5247,5377,5464,5838
 "26051","Gladwin, MI",3,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",12635,12058,12869,13798,13496,12238,11848,12778,11755,11641,13321,13415,13412,13814,13755,14599,17386,17598
 "26051","Gladwin, MI",3,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",7803,7574,8230,8282,8287,8313,7530,8179,8172,9081,7421,8501,9630,8994,9836,9166,10268,9140
 "26051","Gladwin, MI",3,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",(D),18880,20623,(D),(D),24353,23753,24774,(D),27361,26745,25988,26190,(D),(D),23620,22633,23717
 "26051","Gladwin, MI",3,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),646,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1442,(D),(D),(D),(D),(D)
 "26051","Gladwin, MI",3,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),18234,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),24748,(D),(D),(D),(D),(D)
 "26051","Gladwin, MI",3,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",10550,11391,12380,12087,11548,12232,12949,12104,10945,10894,10874,11795,12386,12431,13182,14067,14823,15416
 "26051","Gladwin, MI",3,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",2276,2711,3010,3325,3234,4083,4089,3976,3708,3630,3832,4225,4583,4228,4521,4997,4912,5264
 "26051","Gladwin, MI",3,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",8274,8679,9370,8763,8313,8150,8860,8128,7236,7264,7042,7569,7803,8203,8660,9070,9911,10152
 "26051","Gladwin, MI",3,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",12538,13231,13086,14102,13947,14761,15495,16058,16606,16618,16242,17266,17819,18493,17846,18918,19476,20331
 "26051","Gladwin, MI",3,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",50765,54324,56094,55768,58944,59407,59004,60542,60728,61915,60481,61421,63333,62158,63351,63245,60769,64972
 "26051","Gladwin, MI",3,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",3754,(D),9396,9283,13147,13379,10383,22859,17142,19701,19625,16633,(D),19512,22999,22955,20712,20085
 "26051","Gladwin, MI",3,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",40827,39558,(D),61827,59748,(D),(D),(D),51711,(D),(D),(D),46904,47644,49820,50776,51479,(D)
 "26051","Gladwin, MI",3,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7143
 "26051","Gladwin, MI",3,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",54544,52295,56654,50299,50230,50154,50053,46976,41395,44811,47809,47754,53213,50577,55876,(D),(D),(D)
 "26051","Gladwin, MI",3,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",78016,(D),88005,83675,90464,87442,83079,90874,77165,81198,83911,86467,(D),96582,110921,116979,129726,137567
 "26051","Gladwin, MI",3,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",212453,(D),231817,260898,255943,285127,298273,280939,274333,272621,264765,263249,(D),270472,273558,284297,308068,326585
 "26053","Gogebic, MI",3,CAGDP2,1,"...","All industry total","Thousands of dollars",339008,355932,368013,386989,396936,404357,415612,411855,407211,426552,428684,437768,444896,459241,477603,501711,505391,533170
 "26053","Gogebic, MI",3,CAGDP2,2,"..."," Private industries","Thousands of dollars",244273,257553,268783,287734,295242,301979,311838,305996,302210,319807,321016,329378,334155,349563,363311,384403,383635,405729
 "26053","Gogebic, MI",3,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",8392,8905,8017,8257,8642,9115,8636,8406,7728,6801,7038,(D),(D),(D),8574,8642,8983,10065
 "26053","Gogebic, MI",3,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "26053","Gogebic, MI",3,CAGDP2,10,"22","  Utilities","Thousands of dollars",2216,3310,2975,6147,3075,3299,2628,2677,2825,3050,2973,2700,2940,3274,3369,3788,3856,(D)
 "26053","Gogebic, MI",3,CAGDP2,11,"23","  Construction","Thousands of dollars",9067,10032,12105,10389,11534,12305,15109,12619,10659,11589,11929,13127,13103,12495,13224,20173,14368,14820
 "26053","Gogebic, MI",3,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",29084,29888,30414,31614,34008,31969,34322,29950,28990,39040,45366,44370,49443,51220,57433,59986,64539,71257
 "26053","Gogebic, MI",3,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",18564,16705,16226,17056,19380,16264,18212,14547,15463,22773,26912,26664,33536,33233,37634,40350,44721,50818
 "26053","Gogebic, MI",3,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",10519,13183,14188,14558,14628,15705,16110,15403,13527,16267,18454,17706,15908,17987,19799,19635,19818,20439
 "26053","Gogebic, MI",3,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",4719,4353,5086,5941,(D),8544,10204,8924,8537,(D),8649,9437,9520,9098,(D),(D),(D),(D)
 "26053","Gogebic, MI",3,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",26445,25196,26210,26192,27245,26531,25917,29398,30988,34450,31968,31889,32373,33017,33272,34730,34286,36358
 "26053","Gogebic, MI",3,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),5575,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8034
 "26053","Gogebic, MI",3,CAGDP2,45,"51","  Information","Thousands of dollars",6533,7213,7518,8553,8594,8597,9318,8983,8155,7539,7207,6236,6194,5921,6196,6020,6862,7027
 "26053","Gogebic, MI",3,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",70292,78626,84578,89725,92742,98753,102499,97383,99267,96997,98030,100054,103620,107576,113006,118443,112795,119411
 "26053","Gogebic, MI",3,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",10190,15092,16093,14524,14550,13448,12933,9104,8411,8040,8749,9248,8257,11507,14147,15176,13767,14585
 "26053","Gogebic, MI",3,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",60102,63534,68485,75200,78192,85306,89566,88279,90856,88957,89281,90807,95363,96069,98859,103267,99027,104825
 "26053","Gogebic, MI",3,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",22822,21325,21735,24726,25848,25184,25046,26327,24636,24934,28123,29371,23985,23769,22675,23504,26958,27446
 "26053","Gogebic, MI",3,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",8139,7649,6799,8129,9227,9872,10291,11176,10462,10544,11776,13074,8205,8047,7306,7287,7717,7927
 "26053","Gogebic, MI",3,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",12635,12058,12869,13798,13496,12238,11848,12778,11755,11641,13321,13415,13412,13814,13755,14599,17386,17598
 "26053","Gogebic, MI",3,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",2048,1619,2066,2800,3125,3074,2908,2373,2419,2750,3026,2882,2367,1909,1614,1617,1855,1922
 "26053","Gogebic, MI",3,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",(D),32736,(D),(D),40137,(D),(D),(D),(D),44615,(D),42152,43045,44858,46273,47147,47952,48477
 "26053","Gogebic, MI",3,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2023,1966,2188,2215,(D),(D),(D)
 "26053","Gogebic, MI",3,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),40129,41079,42670,44058,(D),(D),(D)
 "26053","Gogebic, MI",3,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",17774,18639,18395,19279,18610,18497,19317,19039,17567,19361,20392,22096,21525,27837,27970,31741,32460,35366
 "26053","Gogebic, MI",3,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",2667,2797,4725,5437,5862,6332,7134,6537,6108,6113,6752,6938,6122,5654,6039,6253,5206,6269
 "26053","Gogebic, MI",3,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",15107,15842,13670,13842,12748,12165,12183,12502,11458,13249,13641,15158,15403,22183,21932,25488,27254,29097
 "26053","Gogebic, MI",3,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",11103,11754,11672,12070,12164,12517,12212,11614,11407,15853,15169,14383,14870,15278,15489,14568,15466,15739
 "26053","Gogebic, MI",3,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",94735,98379,99230,99255,101693,102378,103773,105859,105001,106745,107668,108391,110742,109678,114293,117308,121756,127442
 "26053","Gogebic, MI",3,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",8392,8905,8017,8257,8642,9115,8636,8406,7728,6801,7038,(D),(D),(D),8574,8642,8983,10065
 "26053","Gogebic, MI",3,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",31163,29549,31296,32132,(D),35076,36121,38322,39525,(D),40617,41327,41893,42115,(D),(D),(D),(D)
 "26053","Gogebic, MI",3,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),8885,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26053","Gogebic, MI",3,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",35616,37101,37932,40167,42602,40566,43640,38934,37144,46579,52573,50607,55637,57141,63629,66006,71401,78284
 "26053","Gogebic, MI",3,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",46542,48825,50536,50261,54185,53388,58068,50975,47377,57430,64333,(D),(D),(D),79231,88801,87889,96142
 "26053","Gogebic, MI",3,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",197731,208727,218247,237473,241058,248591,253771,255021,254833,262377,256683,(D),(D),(D),284079,295601,295746,309587
 "26055","Grand Traverse, MI",3,CAGDP2,1,"...","All industry total","Thousands of dollars",2848325,3031160,3177352,3340418,3506800,3640404,3713995,3676413,3651522,3756125,3837725,3950250,4082723,4307528,4683159,4862424,5041631,5213870
 "26055","Grand Traverse, MI",3,CAGDP2,2,"..."," Private industries","Thousands of dollars",2530855,2688404,2807993,2953233,3095056,3206015,3262006,3202318,3178840,3265985,3367240,3496242,3619830,3832148,4161995,4354334,4526082,4682135
 "26055","Grand Traverse, MI",3,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",9570,24721,3460,10924,11216,16724,14964,12031,23272,9774,27352,14979,18761,16897,42796,31277,19560,16084
 "26055","Grand Traverse, MI",3,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",42296,26932,29733,33405,37915,49898,62186,66492,42512,41135,45275,45173,39888,42209,22091,15548,19495,26826
 "26055","Grand Traverse, MI",3,CAGDP2,10,"22","  Utilities","Thousands of dollars",21801,21482,20537,22049,22166,24273,24198,24688,23795,24884,25625,25483,25750,27132,28445,30819,30822,32064
 "26055","Grand Traverse, MI",3,CAGDP2,11,"23","  Construction","Thousands of dollars",165911,177276,188388,233361,267559,236103,203004,175880,140489,150099,156467,209530,220663,247650,261427,271381,294754,301291
 "26055","Grand Traverse, MI",3,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",381430,390428,409878,399240,406144,416329,432605,436560,420998,452501,470889,454117,511047,548860,634393,672366,711334,698988
 "26055","Grand Traverse, MI",3,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",275774,281529,290413,(D),(D),(D),(D),(D),(D),225750,260038,266245,311380,325487,386907,372460,405672,423616
 "26055","Grand Traverse, MI",3,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",105657,108899,119466,(D),(D),(D),(D),(D),(D),226751,210851,187872,199667,223372,247486,299906,305662,275372
 "26055","Grand Traverse, MI",3,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",89077,89316,98822,104983,112788,122230,130267,142351,136625,153620,158397,166377,175274,184941,198873,206122,210696,217255
 "26055","Grand Traverse, MI",3,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",354688,376375,386150,387877,388528,390546,386715,379084,379816,379125,389493,383492,389817,407919,427944,454436,464137,493700
 "26055","Grand Traverse, MI",3,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",34499,33928,35964,41147,41274,41836,39074,38919,35864,36832,34421,33504,38745,39344,43362,44269,46591,47521
 "26055","Grand Traverse, MI",3,CAGDP2,45,"51","  Information","Thousands of dollars",117704,134895,147593,141749,142082,155595,145124,153256,150869,146484,147512,134376,145920,162272,171873,183848,179575,182143
 "26055","Grand Traverse, MI",3,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",504078,549215,576291,600301,641169,680484,713969,611947,656348,670880,672830,720675,704928,785127,885606,902977,934613,971928
 "26055","Grand Traverse, MI",3,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",154537,191885,219106,227650,261193,297758,302942,208796,247739,264720,262195,276344,231864,300551,367200,381145,384827,400807
 "26055","Grand Traverse, MI",3,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",349541,357330,357184,372651,379976,382726,411027,403151,408608,406159,410635,444331,473064,484576,518406,521832,549786,571120
 "26055","Grand Traverse, MI",3,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",242981,252688,269872,279694,285820,300121,303714,315951,298271,304921,323541,322035,325822,322838,328249,338623,358779,379422
 "26055","Grand Traverse, MI",3,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",160196,171059,182358,185297,184733,197475,201140,223351,205361,206114,211458,226266,231862,227539,230263,235530,246181,254548
 "26055","Grand Traverse, MI",3,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",20093,19326,20017,20189,19371,20188,16394,11234,11350,17812,24766,15661,15548,15633,16211,16717,20258,27064
 "26055","Grand Traverse, MI",3,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",62692,62303,67497,74208,81717,82458,86180,81366,81560,80995,87316,80109,78412,79666,81775,86376,92339,97810
