State;ST;Fips;County;Precincts;Votes;Democrats 08 (Votes);Democrats 12 (Votes);Republicans 08 (Votes);Republicans 12 (Votes);Republicans 2016;Democrats 2016;Green 2016;Libertarians 2016;Republicans 2012;Republicans 2008;Democrats 2012;Democrats 2008;Less Than High School Diploma;At Least High School Diploma;At Least Bachelors's Degree;Graduate Degree;School Enrollment;Median Earnings 2010;White (Not Latino) Population;African American Population;Native American Population;Asian American Population;Other Race or Races;Latino Population;Children Under 6 Living in Poverty;Adults 65 and Older Living in Poverty;Total Population;Preschool.Enrollment.Ratio.enrolled.ages.3.and.4;Poverty.Rate.below.federal.poverty.threshold;Gini.Coefficient;Child.Poverty.living.in.families.below.the.poverty.line;Management.professional.and.related.occupations;Service.occupations;Sales.and.office.occupations;Farming.fishing.and.forestry.occupations;Construction.extraction.maintenance.and.repair.occupations;Production.transportation.and.material.moving.occupations;White;Black;Hispanic;Asian;Amerindian;Other;White  Asian;Sire Homogeneity;Median Age;lon;lat;Poor.physical.health.days;Poor.mental.health.days;Low.birthweight;Teen.births;Children.in.single.parent.households;Adult.smoking;Adult.obesity;Diabetes;Sexually.transmitted.infections;HIV.prevalence.rate;Uninsured;Unemployment;Violent.crime;Homicide.rate;Injury.deaths;Infant.mortality;CA;S;MAR;CFS;ACFS;Mean Alc;Max Alc;Mixedness;elevation;Annual Prcp;Winter Prcp;Summer Prcp;Spring Prcp;Autumn Prcp;Annual Tavg;Annual Tmax;Annual Tmin;Winter Tavg;Winter Tmax;Winter Tmin;Summer Tavg;Summer Tmax;Summer Tmin;Spring Tavg;Spring Tmax;Spring Tmin;Autumn Tavg;Autumn Tmax;Autumn Tmin;Nearest County;temp;precip;Temp Bins;Lat Bins;Lon Bins;Precip Bins;Elevation Bins;Geo Shape;Name 16;reporting;Votes16 Trumpd;Votes16 Clintonh;Votes16 Johnsong;Votes16 Steinj;Votes16 Castled;Votes16 De La Fuenter;Est Votes Remaining;Votes16 Mcmulline;Votes16 Hedgesj;Votes16 Kahnl;Votes16 La Rivag;Votes16 Hoeflingt;Votes16 Kenistonc;Votes16 Smithm;Votes16 Atwoodf;Votes16 Kennedya;Votes16 Kopitkek;Votes16 Kotlikoffl;Votes16 Lyttleb;Votes16 Maldonadoj;Votes16 Maturenm;Votes16 Scottr;Votes16 Silvar;Votes16 Soltysike;Votes16 Vacekd;Votes16 Copelands;Votes16 Jacobp;Votes16 Whitej;Votes16 Mooreheadm;Votes16 None Of These Candidates;Votes16 Duncanr;Votes16 Skewesp;Votes16 Giordanir;total16;Other16 Frac;Rep16 Frac2;Dem16 Frac2;Name Prev;Statecode Prev;total08;total12;other08;other12;Other12 Frac;Other08 Frac;Rep12 Frac2;Rep08 Frac2;Dem12 Frac2;Dem08 Frac2
Texas;TX;48487;Wilbarger County, Texas;7;4101;1196;971;3283;2956;77.20068276030236;19.6781272860278;0.316995854669592;2.8041940990002443;74.2713567839196;72.80993568418718;24.396984924623116;26.524728321135505;26.4;73.6;15.9;5.9;69.25;22438.66508;63.3;8.9;0.7000000000000001;0.4;1.1;25.55;52.95;11.6;13630;32.4;24.3;0.454;37.05;26.25;25.5;18.1;2.35;12.95;14.75;63.3;8.9;25.55;0.4;0.7000000000000001;1.1;63.7;0.47407625000000003;36.6;-99.2424397;34.0849199;;;0.08;74.1;0.39;;0.292;0.109;335.7;140.0;0.246;0.046;411.6;;70.4;;-0.243580434796298;-1.32963327580037;0.8204047173983271;1.66274733032212e-05;1.66274733032212e-05;0.00016474944429300002;0.000620782889935;-0.06907783047441901;368.8;2794.0;378.0;876.0;780.0;760.0;629.0;757.0;501.0;423.0;553.0;293.0;827.0;948.0;706.0;623.0;755.0;492.0;638.0;767.0;510.0;48487;17.1666666666667;709.676;16.6,18.5;;(-100,-96.7];(628,818];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-99.4752939999, 34.0856179999], [-99.4751149998, 34.39593], [-99.4730430004, 34.3953500002], [-99.470693, 34.3966560002], [-99.4684269998, 34.3966340001], [-99.466383, 34.3959000004], [-99.4640359997, 34.3936340002], [-99.4624619999, 34.3911370002], [-99.4620750001, 34.3834619997], [-99.4607490001, 34.3804829999], [-99.4576259999, 34.3801170001], [-99.4550849997, 34.3812639999], [-99.4554720004, 34.3860969998], [-99.4545880001, 34.3886400001], [-99.4529579996, 34.3881590004], [-99.4453359998, 34.3797680002], [-99.4406709996, 34.3727739996], [-99.4364740003, 34.370539], [-99.4334579997, 34.3702229998], [-99.4310429998, 34.3711169996], [-99.4311179997, 34.3740029996], [-99.4293239997, 34.3758340004], [-99.4301449998, 34.3775890004], [-99.4300099999, 34.3810190003], [-99.427497, 34.3851360004], [-99.4248969997, 34.3858229997], [-99.4219080004, 34.3842009996], [-99.4207140002, 34.3803859999], [-99.414159, 34.3777729999], [-99.4121029997, 34.3750409998], [-99.4090049998, 34.3727579998], [-99.405286, 34.3728579999], [-99.4003340001, 34.3746230004], [-99.3973550003, 34.3778679998], [-99.3963869998, 34.381245], [-99.3967139996, 34.3926669997], [-99.3955390002, 34.3981240004], [-99.39175, 34.4055330003], [-99.3871809997, 34.4108419997], [-99.3894839998, 34.4134320004], [-99.3951480002, 34.4158549997], [-99.3971639996, 34.4186069998], [-99.3972669999, 34.4239240004], [-99.3933059998, 34.4276129996], [-99.3938020002, 34.4290100002], [-99.3930489996, 34.4319209996], [-99.3951219999, 34.4330440001], [-99.3961149998, 34.4349699999], [-99.3951870002, 34.4420299999], [-99.3892269996, 34.4468629997], [-99.3812040002, 34.4568790003], [-99.3782669996, 34.458161], [-99.3697899999, 34.4586439998], [-99.3660540003, 34.4567430003], [-99.3589700001, 34.4558070003], [-99.3548479997, 34.4517999999], [-99.3550160003, 34.4496], [-99.3569559998, 34.4464810001], [-99.3569030001, 34.4420819996], [-99.34013, 34.4301020002], [-99.3340900003, 34.4275250001], [-99.3336650004, 34.4262929999], [-99.3286979998, 34.4223830004], [-99.3242299997, 34.4144640003], [-99.3224589999, 34.4136850004], [-99.3196020003, 34.408879], [-99.3163650003, 34.4082149999], [-99.3092569999, 34.4097040002], [-99.2990840002, 34.4142359997], [-99.29463200000001, 34.4153810003], [-99.2899030004, 34.4147390004], [-99.2855860001, 34.4123580003], [-99.2828430004, 34.4074800002], [-99.2831700002, 34.4029459998], [-99.280045, 34.4006550002], [-99.2768649999, 34.4000579997], [-99.272303, 34.4008120003], [-99.2695659997, 34.4019099996], [-99.2677450002, 34.4049549998], [-99.2663079996, 34.4054809997], [-99.2612750004, 34.4035079996], [-99.2618219996, 34.3950360001], [-99.2588069999, 34.3920780004], [-99.2589169996, 34.3912550002], [-99.2644419999, 34.3880990004], [-99.2738939996, 34.3875769997], [-99.2752750003, 34.3866160003], [-99.2744150003, 34.3843490001], [-99.2697960004, 34.3808430003], [-99.2597670001, 34.3776], [-99.2586059997, 34.3726500002], [-99.2546309998, 34.3724190003], [-99.2506679996, 34.3755180003], [-99.2488840001, 34.3759949998], [-99.242855, 34.3726759996], [-99.2435430002, 34.370710999799996], [-99.2479419998, 34.3684869998], [-99.2481199999, 34.3674329997], [-99.2463930003, 34.364397], [-99.244454, 34.3637010003], [-99.2375619996, 34.3667010002], [-99.2364939998, 34.3658050002], [-99.237141, 34.3610949997], [-99.2341349998, 34.3534640004], [-99.2287719998, 34.3509860003], [-99.227977, 34.3494640003], [-99.2321130001, 34.3455759999], [-99.2340460002, 34.3421730004], [-99.2342980002, 34.3404510001], [-99.2326319998, 34.3388720001], [-99.2305190004, 34.337777], [-99.2271169999, 34.3377670004], [-99.2196469999, 34.341365], [-99.2172029996, 34.3415080003], [-99.2069049996, 34.3382769997], [-99.2094599996, 34.3379839997], [-99.2108200002, 34.3368260002], [-99.2109920001, 34.332101], [-99.2095740003, 34.324925], [-99.2059359998, 34.3205820003], [-99.205628, 34.3192010004], [-99.2065840001, 34.3169599996], [-99.2114319997, 34.3139670001], [-99.2133019996, 34.3106730002], [-99.2125210004, 34.3062779998], [-99.2096949996, 34.2989039997], [-99.2114480004, 34.2922470003], [-99.2095350003, 34.2863639997], [-99.2073520004, 34.2835250001], [-99.2000160002, 34.2811670002], [-99.1960580003, 34.2814719998], [-99.1954029997, 34.2808489999], [-99.1957440002, 34.2782860004], [-99.1944590003, 34.271881], [-99.1966790001, 34.2692520002], [-99.1966820003, 34.2661979996], [-99.1992540002, 34.2607910003], [-99.1938380004, 34.2603069996], [-99.1918490004, 34.2590009996], [-99.1914219996, 34.2578299996], [-99.1920180001, 34.2556319998], [-99.1961989996, 34.2493850004], [-99.1969120001, 34.2443819999], [-99.1950610002, 34.2392180001], [-99.189986, 34.2297559999], [-99.1899199996, 34.2272769998], [-99.1928109998, 34.2188879997], [-99.1923550004, 34.2167399996], [-99.1903840003, 34.2146999999], [-99.1868170004, 34.2135550002], [-99.1738240002, 34.2117939999], [-99.1641350003, 34.2089760003], [-99.159194, 34.2089310001], [-99.1568230004, 34.207214], [-99.1536529999, 34.2073279999], [-99.148721, 34.2087699998], [-99.145075, 34.2123850002], [-99.1439100002, 34.214838], [-99.1394889996, 34.2173529999], [-99.1380760001, 34.2192330003], [-99.1304429997, 34.2194779999], [-99.1273940003, 34.2180549999], [-99.1264950002, 34.2153959996], [-99.1274290001, 34.2138379997], [-99.1300119997, 34.2122629999], [-99.1319859999, 34.2074360004], [-99.1298890003, 34.2044599998], [-99.1266399997, 34.2030640002], [-99.119254, 34.2018089999], [-99.1151040001, 34.2048950001], [-99.1118070001, 34.2059799998], [-99.1084170002, 34.2052710004], [-99.1110029999, 34.2046], [-99.1082010002, 34.203547], [-99.1063009998, 34.204698], [-99.1021859998, 34.2054830002], [-99.0993539996, 34.2098520003], [-99.0962110003, 34.2117050003], [-99.0941679997, 34.2116579999], [-99.0920639998, 34.2093680004], [-99.0889229997, 34.2084749997], [-99.0793919999, 34.2115500003], [-99.0758369997, 34.2112489999], [-99.0663290001, 34.2084300003], [-99.0602120004, 34.2047939999], [-99.0579759998, 34.2006100004], [-99.0470309996, 34.1980180004], [-99.0426089998, 34.1988130002], [-99.0388799996, 34.2046689996], [-99.0361499996, 34.206901], [-99.0244650004, 34.2039840004], [-99.0206610003, 34.2046840003], [-99.0172709996, 34.2063139999], [-99.0150410001, 34.2038959999], [-99.0129570003, 34.2031939999], [-99.0098229996, 34.2052890003], [-99.0056739999, 34.2065940002], [-99.0017450003, 34.2099650001], [-99.0041980001, 34.2119540001], [-99.004584, 34.2144180004], [-99.0015490003, 34.215599], [-99.0005920002, 34.2176720003], [-98.9917030004, 34.2214269999], [-98.9871790004, 34.2210810001], [-98.9812480003, 34.2174469998], [-98.978569, 34.2101230002], [-98.9766099996, 34.2078850004], [-98.9764700003, 34.2061979999], [-98.9740150004, 34.2034819997], [-98.9688860004, 34.2012179996], [-98.9661849999, 34.201237999599996], [-98.9623520003, 34.204562], [-98.962189, 34.2111770002], [-98.9606730003, 34.2128859999], [-98.9583569996, 34.2137039998], [-98.9523949998, 34.2124969999], [-98.953043, 34.1792799997], [-98.9530880003, 33.8340000004], [-99.4756500001, 33.8340049997], [-99.4749589998, 33.8750090003], [-99.4752939999, 34.0856179999]]]}";Wilbarger;7;3166;807;115;13;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4101.0;0.028041940990002002;0.7968789327963751;0.20312106720362402;Wilbarger;48;4509;3980;30;53;0.013316582914572002;0.0066533599467730005;0.752737458619811;0.732976110739004;0.24726254138018802;0.267023889260995
Texas;TX;48183;Gregg County, Texas;22;41365;13166;12398;29203;28742;69.36540553608123;28.098634110963378;0.362625407953583;2.173334945001813;69.24615125159612;68.53555503402957;29.86966053918616;30.898850035203;17.6;82.4;20.3;5.9;72.65;25377.303175;62.55;19.8;0.35000000000000003;1.05;1.55;14.7;29.35;10.9;119315;46.2;16.25;0.459;23.5;29.5;17.05;25.7;0.4;11.1;16.25;62.55;19.8;14.7;1.05;0.35000000000000003;1.55;63.6;0.452426;35.4;-94.8162759;32.4863971;3.9;2.8;0.1;73.6;0.38;0.171;0.324;0.112;813.3;329.0;0.241;0.057;585.09;8.82;75.1;6.8;-0.083546084713828;-0.7887862067030571;0.716815137279588;3.48252366368373e-05;3.48252366368373e-05;5.8073152102109415e-05;0.00018584561876800002;-0.352847445854204;122.4;4880.75;1250.5;1088.75;1278.5;1263.0;654.25;767.5;541.75;479.0;591.25;367.0;819.5;926.5;712.0;650.75;765.25;536.5;665.0;782.25;547.75;48183;18.5694444444444;1239.7105;18.5,25.2;;(-96.7,-93.6];(1.19e+03,1.27e+03];(105,167];"{""type"": ""Polygon"", ""coordinates"": [[[-94.9868139997, 32.474865], [-94.9869470004, 32.5372390004], [-94.9819340004, 32.5376179999], [-94.9748029998, 32.5359359996], [-94.9730410003, 32.5378200002], [-94.9722069997, 32.5374290001], [-94.9461480003, 32.5471790001], [-94.8202230002, 32.5906480001], [-94.7749269996, 32.6413940002], [-94.7734770002, 32.6438629999], [-94.7585020003, 32.6597929997], [-94.7530040003, 32.6607079997], [-94.7518779997, 32.6625989996], [-94.7497509996, 32.6607770002], [-94.7478019997, 32.661085], [-94.7470469999, 32.6602609997], [-94.7470770004, 32.666215], [-94.7461360002, 32.66754], [-94.7450719997, 32.6674700003], [-94.7431560003, 32.6651729996], [-94.7370480002, 32.6635969998], [-94.7355379998, 32.6603310003], [-94.7346870001, 32.6603989998], [-94.7344210004, 32.6614820003], [-94.7321900001, 32.6580739996], [-94.7293110004, 32.6585479999], [-94.7276660001, 32.6552059996], [-94.7240519998, 32.6545469997], [-94.7217329999, 32.6558349998], [-94.7192369999, 32.6544279997], [-94.7181330002, 32.6561039996], [-94.7170410002, 32.6555379996], [-94.7171970002, 32.6563310002], [-94.7160529996, 32.6558860003], [-94.7154489997, 32.657029], [-94.7141370003, 32.656562], [-94.714403, 32.6575790002], [-94.7124800004, 32.6580399998], [-94.711108, 32.6568210003], [-94.7103999998, 32.6581189999], [-94.7084659996, 32.6569980004], [-94.708768, 32.6557100003], [-94.7069489998, 32.6557060001], [-94.7038889999, 32.6581300004], [-94.7038489998, 32.6572070001], [-94.7026409999, 32.6563829999], [-94.7033359996, 32.6557399999], [-94.7031340001, 32.6539639998], [-94.701786, 32.6521960001], [-94.7019860003, 32.421782], [-94.7000599996, 32.4238989996], [-94.6927380001, 32.4274879997], [-94.6898560003, 32.4257519997], [-94.6844839998, 32.4272110004], [-94.6804829997, 32.4247999998], [-94.676589, 32.4243800002], [-94.6717820004, 32.4216749996], [-94.6724279997, 32.4204040003], [-94.6755790002, 32.4191530002], [-94.675984, 32.4183069999], [-94.6740610003, 32.4172749999], [-94.6719849999, 32.4186959998], [-94.6737159997, 32.4165240004], [-94.6740170001, 32.4136560003], [-94.6712999998, 32.4118119998], [-94.6689369996, 32.413162], [-94.6679229996, 32.4127410004], [-94.6689609999, 32.4089789996], [-94.6676889996, 32.4089279999], [-94.6652630002, 32.4107080002], [-94.6602409997, 32.4103390002], [-94.6583329999, 32.4089459999], [-94.6571520003, 32.4064970002], [-94.6542539997, 32.4058609997], [-94.6534260002, 32.402435], [-94.6510589999, 32.4020920003], [-94.6424260002, 32.3983149997], [-94.6366520001, 32.3978350001], [-94.631619, 32.3986990004], [-94.621614, 32.3986360002], [-94.6168919999, 32.3975139997], [-94.6095979998, 32.3976600001], [-94.6033739997, 32.3995720001], [-94.5997469997, 32.3998260002], [-94.5966000003, 32.3983630002], [-94.5911190002, 32.3922149999], [-94.5886529998, 32.3913810001], [-94.5792190001, 32.3949160004], [-94.5913920002, 32.3656539999], [-94.5943459998, 32.3662349997], [-94.5972850004, 32.3624470004], [-94.5996000001, 32.3618600003], [-94.5996509998, 32.3607700004], [-94.6007760004, 32.3600440002], [-94.6036370001, 32.3607709996], [-94.6053920001, 32.3599959998], [-94.6136670004, 32.363139], [-94.6271590003, 32.3656929999], [-94.63975, 32.3707759996], [-94.6513909999, 32.368425], [-94.6627640001, 32.3705910001], [-94.8506009999, 32.3709379999], [-94.8960280003, 32.3696089998], [-94.9864000004, 32.3708369997], [-94.9868139997, 32.474865]]]}";Gregg;22;28693;11623;899;150;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;41365.0;0.021733349450018;0.711702549856136;0.28829745014386304;Gregg;48;42610;41507;241;367;0.008841882092177001;0.005655949307674;0.6986387943607191;0.6892539356605061;0.30136120563928004;0.31074606433949303
