State;ST;Fips;County;Precincts;Votes;Democrats 08 (Votes);Democrats 12 (Votes);Republicans 08 (Votes);Republicans 12 (Votes);Republicans 2016;Democrats 2016;Green 2016;Libertarians 2016;Republicans 2012;Republicans 2008;Democrats 2012;Democrats 2008;Less Than High School Diploma;At Least High School Diploma;At Least Bachelors's Degree;Graduate Degree;School Enrollment;Median Earnings 2010;White (Not Latino) Population;African American Population;Native American Population;Asian American Population;Other Race or Races;Latino Population;Children Under 6 Living in Poverty;Adults 65 and Older Living in Poverty;Total Population;Preschool.Enrollment.Ratio.enrolled.ages.3.and.4;Poverty.Rate.below.federal.poverty.threshold;Gini.Coefficient;Child.Poverty.living.in.families.below.the.poverty.line;Management.professional.and.related.occupations;Service.occupations;Sales.and.office.occupations;Farming.fishing.and.forestry.occupations;Construction.extraction.maintenance.and.repair.occupations;Production.transportation.and.material.moving.occupations;White;Black;Hispanic;Asian;Amerindian;Other;White  Asian;Sire Homogeneity;Median Age;lon;lat;Poor.physical.health.days;Poor.mental.health.days;Low.birthweight;Teen.births;Children.in.single.parent.households;Adult.smoking;Adult.obesity;Diabetes;Sexually.transmitted.infections;HIV.prevalence.rate;Uninsured;Unemployment;Violent.crime;Homicide.rate;Injury.deaths;Infant.mortality;CA;S;MAR;CFS;ACFS;Mean Alc;Max Alc;Mixedness;elevation;Annual Prcp;Winter Prcp;Summer Prcp;Spring Prcp;Autumn Prcp;Annual Tavg;Annual Tmax;Annual Tmin;Winter Tavg;Winter Tmax;Winter Tmin;Summer Tavg;Summer Tmax;Summer Tmin;Spring Tavg;Spring Tmax;Spring Tmin;Autumn Tavg;Autumn Tmax;Autumn Tmin;Nearest County;temp;precip;Temp Bins;Lat Bins;Lon Bins;Precip Bins;Elevation Bins;Geo Shape;Name 16;reporting;Votes16 Trumpd;Votes16 Clintonh;Votes16 Johnsong;Votes16 Steinj;Votes16 Castled;Votes16 De La Fuenter;Est Votes Remaining;Votes16 Mcmulline;Votes16 Hedgesj;Votes16 Kahnl;Votes16 La Rivag;Votes16 Hoeflingt;Votes16 Kenistonc;Votes16 Smithm;Votes16 Atwoodf;Votes16 Kennedya;Votes16 Kopitkek;Votes16 Kotlikoffl;Votes16 Lyttleb;Votes16 Maldonadoj;Votes16 Maturenm;Votes16 Scottr;Votes16 Silvar;Votes16 Soltysike;Votes16 Vacekd;Votes16 Copelands;Votes16 Jacobp;Votes16 Whitej;Votes16 Mooreheadm;Votes16 None Of These Candidates;Votes16 Duncanr;Votes16 Skewesp;Votes16 Giordanir;total16;Other16 Frac;Rep16 Frac2;Dem16 Frac2;Name Prev;Statecode Prev;total08;total12;other08;other12;Other12 Frac;Other08 Frac;Rep12 Frac2;Rep08 Frac2;Dem12 Frac2;Dem08 Frac2
Georgia;GA;13089;DeKalb County, Georgia;192;295871;254594;238224;65581;64392;16.06477147135069;80.82272341662413;;3.112505112025173;21.024929391213494;20.3475600675139;77.78361876153005;78.99188343923748;12.1;87.9;38.7;15.1;76.15;31275.05492;30.05;53.6;0.2;4.6;1.65;9.95;25.75;10.75;712476;56.9;15.75;0.47200000000000003;24.0;41.3;15.1;25.45;0.05;8.15;9.85;30.05;53.6;9.95;4.6;0.2;1.65;34.65;0.38988875;33.9;-84.2263431;33.7706611;2.5;3.0;0.1;46.4;0.456;0.108;0.255;0.09;722.0;1080.4;0.23900000000000002;0.093;623.17;13.97;51.7;8.5;-1.3352355588142801;-0.369586418894976;1.33051181545881;0.000174958903502;0.000174958903502;0.000184762962752;0.0010724514752140002;1.42612718458272;305.3;5297.0;1397.0;1409.0;1268.0;1223.0;617.0;719.0;516.0;442.0;536.0;348.0;785.0;882.0;689.0;614.0;727.0;501.0;625.0;729.0;521.0;13089;16.5;1345.438;14.9,16.6;;(-84.5,-82.1];(1.27e+03,1.39e+03];(259,317];"{""type"": ""Polygon"", ""coordinates"": [[[-84.3484829997, 33.8254029996], [-84.3475249996, 33.9678000004], [-84.3467249996, 33.9677000003], [-84.3467200002, 33.966369], [-84.3458070004, 33.9658199999], [-84.3396339999, 33.9700180001], [-84.3386310004, 33.9689139996], [-84.3368120002, 33.9709109999], [-84.3264790003, 33.9675450003], [-84.3201240004, 33.9673710004], [-84.3132920001, 33.9654039996], [-84.3006020004, 33.9594229999], [-84.2941080004, 33.9597240003], [-84.284271, 33.9563759997], [-84.2804970004, 33.9560200003], [-84.276822, 33.9576999996], [-84.2757219997, 33.9542010001], [-84.2719219998, 33.9559000002], [-84.2663059998, 33.9475770004], [-84.2722159999, 33.9448529998], [-84.2653370001, 33.9325760002], [-84.2598220003, 33.918901], [-84.2592219996, 33.9191010002], [-84.2560220004, 33.9144010002], [-84.2524209998, 33.9116009997], [-84.2468680001, 33.9095650002], [-84.2440230002, 33.9075020004], [-84.23222, 33.9020020004], [-84.2242199998, 33.8921019998], [-84.2227199998, 33.8921019998], [-84.2163199997, 33.8842019997], [-84.2131180004, 33.882902], [-84.2047199998, 33.8770029996], [-84.2035190002, 33.8730030004], [-84.1962880004, 33.8709819998], [-84.1870050004, 33.8655150004], [-84.1844179998, 33.8659030003], [-84.1794180003, 33.8644030004], [-84.1721390001, 33.8575160003], [-84.1673430002, 33.8568160004], [-84.1566170002, 33.852304], [-84.1505619997, 33.8460530004], [-84.1483369997, 33.8425639996], [-84.1348520001, 33.8352559999], [-84.1327159996, 33.8305050002], [-84.1230249997, 33.8185340003], [-84.1201779997, 33.8170730004], [-84.1134149999, 33.8075049999], [-84.1049889998, 33.803139], [-84.1035439998, 33.801444], [-84.0979150001, 33.7995059997], [-84.0962149999, 33.7969060003], [-84.0933150002, 33.795106], [-84.0913149997, 33.7925059998], [-84.0873140004, 33.7900059996], [-84.0759139999, 33.7775069996], [-84.0705150001, 33.7748090002], [-84.0582039998, 33.7727669996], [-84.054814, 33.7702070003], [-84.0521149996, 33.7667079999], [-84.0496130002, 33.765307], [-84.0471859998, 33.7650909999], [-84.0433130002, 33.7623070002], [-84.0431170001, 33.7610099997], [-84.0403130003, 33.7577080003], [-84.0382149998, 33.7578040003], [-84.0324130003, 33.7561080003], [-84.0264129997, 33.7531080004], [-84.0237130002, 33.7528080001], [-84.0566140002, 33.7266079997], [-84.1157909998, 33.6146660004], [-84.1169950004, 33.6171990003], [-84.115524, 33.618889], [-84.1179929997, 33.6202420004], [-84.1188220001, 33.6221880002], [-84.1235030002, 33.6236639999], [-84.1238400004, 33.6256060004], [-84.1280110003, 33.626767], [-84.1292200003, 33.63137], [-84.1336719997, 33.6314839999], [-84.1376909997, 33.6306199996], [-84.1404900002, 33.6314740003], [-84.1413559997, 33.6326109997], [-84.1411110001, 33.6341159999], [-84.1385119998, 33.6363700004], [-84.13832, 33.637669], [-84.1406979999, 33.6376649998], [-84.1438660003, 33.6363199999], [-84.1489659999, 33.6387189999], [-84.1511550001, 33.6387729997], [-84.1548060003, 33.6458220001], [-84.1570280002, 33.6443810002], [-84.1586120004, 33.6444810003], [-84.1584900002, 33.6424639999], [-84.1615890001, 33.6377500002], [-84.1695330004, 33.639132], [-84.1731259998, 33.6409700003], [-84.1715669998, 33.6422229996], [-84.1721739999, 33.6443719998], [-84.1701760004, 33.6459030002], [-84.223952, 33.6465719996], [-84.2242350004, 33.6306570004], [-84.2454529996, 33.6307300002], [-84.2457709998, 33.6469219996], [-84.3502239999, 33.6479080001], [-84.3492229996, 33.683107], [-84.3484829997, 33.8254029996]]]}";DeKalb;192;47531;239131;9209;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;295871.0;0.031125051120251;0.165808513161842;0.834191486838157;DeKalb;13;322304;306265;2129;3649;0.011914518472564;0.006605564932486;0.212784518994369;0.204828609354259;0.7872154810056301;0.79517139064574
Georgia;GA;13297;Walton County, Georgia;21;40425;8469;8148;27253;29036;76.91527520098948;20.479901051329623;;2.60482374768089;77.19876635116452;75.64814300782768;21.663298947144526;23.50802198412258;19.6;80.4;17.3;5.3;73.75;29155.95143;78.9;15.45;0.30000000000000004;1.1;1.0;3.1;22.25;8.85;83005;44.2;12.15;0.40700000000000003;17.7;26.8;14.8;29.15;0.4;14.05;14.75;78.9;15.45;3.1;1.1;0.30000000000000004;1.0;80.0;0.64758225;37.0;-83.7342152;33.7826485;3.0;2.9;0.08;45.0;0.248;0.164;0.28300000000000003;0.114;372.4;102.2;0.203;0.085;231.26;4.35;59.7;7.8;-0.140610041293579;-0.066517060534689;0.526422076590764;1.1563109585832602e-05;1.1563109585832602e-05;3.09033419228477e-05;0.000101942174385;-0.776446984304476;;;;;;;;;;;;;;;;;;;;;;;;;;;(-84.5,-82.1];;;"{""type"": ""Polygon"", ""coordinates"": [[[-83.9156229996, 33.7447020004], [-83.9822009996, 33.7861600003], [-83.9656210003, 33.7995279998], [-83.9019389999, 33.8477939998], [-83.7991039997, 33.9298440001], [-83.7987670004, 33.9276660004], [-83.7867169996, 33.9194330002], [-83.7848849996, 33.9171120002], [-83.7798080002, 33.915489], [-83.7783359998, 33.9121820004], [-83.7765779997, 33.9108350003], [-83.7753620003, 33.9124290001], [-83.7740419996, 33.91266], [-83.7700210004, 33.9082200003], [-83.7675820003, 33.9086379997], [-83.7646910001, 33.9073489997], [-83.7630010004, 33.9017309996], [-83.763091, 33.8995139999], [-83.7645580003, 33.898445], [-83.7638350002, 33.8966819997], [-83.7608690001, 33.8945730004], [-83.7602860002, 33.8958489999], [-83.7568770004, 33.897606], [-83.7537599996, 33.898171], [-83.7503919999, 33.8965770002], [-83.7484749996, 33.8969450001], [-83.7456309998, 33.8988960002], [-83.7461680003, 33.9008959998], [-83.7449899999, 33.9017860003], [-83.7436500001, 33.9015419999], [-83.7438670003, 33.9057919998], [-83.7409220003, 33.9028829997], [-83.7407820001, 33.9007039999], [-83.7391339996, 33.8995709998], [-83.7377080004, 33.9001820001], [-83.7329919997, 33.8989600004], [-83.7322470004, 33.8999900002], [-83.7292600002, 33.9006720002], [-83.7270829997, 33.8981889999], [-83.7258250001, 33.8986519997], [-83.7245760001, 33.9009949998], [-83.721804, 33.9001329996], [-83.7116969997, 33.9045659999], [-83.7018129999, 33.9055690003], [-83.6960979998, 33.9114980003], [-83.6868889996, 33.9111470003], [-83.6762619997, 33.9176259996], [-83.6653320002, 33.9158339997], [-83.6646809998, 33.9123589996], [-83.6603060004, 33.9122220004], [-83.65741, 33.9083249997], [-83.655753, 33.9092059999], [-83.6518629996, 33.9077940004], [-83.6488869999, 33.9079549997], [-83.6445689996, 33.904743], [-83.6420739996, 33.9055989999], [-83.6442490001, 33.9069399997], [-83.6390379999, 33.9084239998], [-83.637245, 33.9043239996], [-83.635803, 33.9045940003], [-83.6353449996, 33.902092], [-83.6333769996, 33.9010509997], [-83.6334080002, 33.8999399997], [-83.6313479996, 33.8974950003], [-83.6304860003, 33.8921890002], [-83.6317090001, 33.8912530002], [-83.6310120003, 33.8908270004], [-83.6306079997, 33.8868820001], [-83.6279070001, 33.8854980001], [-83.6263120003, 33.8849029997], [-83.6249309996, 33.8856429996], [-83.6221079998, 33.8846929999], [-83.6192320003, 33.8855170001], [-83.6179739998, 33.883545], [-83.60891, 33.8811379996], [-83.6044539996, 33.8816990003], [-83.6026530001, 33.8836480003], [-83.6011890001, 33.8816449996], [-83.5962829996, 33.8828349996], [-83.5937230002, 33.881302], [-83.5905379999, 33.8814699996], [-83.5837629996, 33.8838499997], [-83.5823140002, 33.8818469999], [-83.5843050003, 33.880096000099996], [-83.5841060001, 33.8782810001], [-83.5861889999, 33.876972], [-83.5873490004, 33.8717989997], [-83.5873339997, 33.8676380003], [-83.5906220002, 33.863361], [-83.5890270004, 33.8619309997], [-83.5881729997, 33.8645099999], [-83.5868610003, 33.863361], [-83.58506, 33.8644869998], [-83.5827640003, 33.8628499998], [-83.5815809997, 33.8599130002], [-83.5793690002, 33.8588679997], [-83.5747219999, 33.854214], [-83.5741420002, 33.852772], [-83.574646, 33.8489989996], [-83.5732650002, 33.847408], [-83.5714110001, 33.8465190004], [-83.5658649998, 33.8467979997], [-83.5626220004, 33.8441770003], [-83.561775, 33.8424840004], [-83.555359, 33.8390460002], [-83.5533790004, 33.8387259998], [-83.54705, 33.8336369998], [-83.543404, 33.8327670002], [-83.5428010001, 33.8313099996], [-83.5313800004, 33.8242719997], [-83.531235, 33.8232379996], [-83.5337720001, 33.8217670001], [-83.5333399999, 33.8209569997], [-83.5292130003, 33.8211939998], [-83.5243839997, 33.8199269998], [-83.5216759998, 33.8181909998], [-83.5201260003, 33.8196679996], [-83.5174180004, 33.8165129998], [-83.5158920002, 33.8177829999], [-83.5106050001, 33.8153839999], [-83.5095980004, 33.8176039997], [-83.5059280003, 33.8177599997], [-83.5114909996, 33.8111240004], [-83.5123850004, 33.8079190001], [-83.5135849999, 33.8066190004], [-83.5230850001, 33.7973189996], [-83.5263860003, 33.796119], [-83.5369399996, 33.7783899999], [-83.6808960003, 33.5969190004], [-83.699417, 33.6094469999], [-83.6915509997, 33.6169889996], [-83.7343530004, 33.6456389997], [-83.7582859997, 33.6463510002], [-83.9156229996, 33.7447020004]]]}";Walton;21;31093;8279;1053;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;40425.0;0.026048237476808;0.789723661485319;0.21027633851468003;Walton;13;36026;37612;304;428;0.011379347016909002;0.008438350080497;0.7808734939759031;0.7629192094507581;0.21912650602409603;0.23708079054924103
