State;ST;Fips;County;Precincts;Votes;Democrats 08 (Votes);Democrats 12 (Votes);Republicans 08 (Votes);Republicans 12 (Votes);Republicans 2016;Democrats 2016;Green 2016;Libertarians 2016;Republicans 2012;Republicans 2008;Democrats 2012;Democrats 2008;Less Than High School Diploma;At Least High School Diploma;At Least Bachelors's Degree;Graduate Degree;School Enrollment;Median Earnings 2010;White (Not Latino) Population;African American Population;Native American Population;Asian American Population;Other Race or Races;Latino Population;Children Under 6 Living in Poverty;Adults 65 and Older Living in Poverty;Total Population;Preschool.Enrollment.Ratio.enrolled.ages.3.and.4;Poverty.Rate.below.federal.poverty.threshold;Gini.Coefficient;Child.Poverty.living.in.families.below.the.poverty.line;Management.professional.and.related.occupations;Service.occupations;Sales.and.office.occupations;Farming.fishing.and.forestry.occupations;Construction.extraction.maintenance.and.repair.occupations;Production.transportation.and.material.moving.occupations;White;Black;Hispanic;Asian;Amerindian;Other;White  Asian;Sire Homogeneity;Median Age;lon;lat;Poor.physical.health.days;Poor.mental.health.days;Low.birthweight;Teen.births;Children.in.single.parent.households;Adult.smoking;Adult.obesity;Diabetes;Sexually.transmitted.infections;HIV.prevalence.rate;Uninsured;Unemployment;Violent.crime;Homicide.rate;Injury.deaths;Infant.mortality;CA;S;MAR;CFS;ACFS;Mean Alc;Max Alc;Mixedness;elevation;Annual Prcp;Winter Prcp;Summer Prcp;Spring Prcp;Autumn Prcp;Annual Tavg;Annual Tmax;Annual Tmin;Winter Tavg;Winter Tmax;Winter Tmin;Summer Tavg;Summer Tmax;Summer Tmin;Spring Tavg;Spring Tmax;Spring Tmin;Autumn Tavg;Autumn Tmax;Autumn Tmin;Nearest County;temp;precip;Temp Bins;Lat Bins;Lon Bins;Precip Bins;Elevation Bins;Geo Shape;Name 16;reporting;Votes16 Trumpd;Votes16 Clintonh;Votes16 Johnsong;Votes16 Steinj;Votes16 Castled;Votes16 De La Fuenter;Est Votes Remaining;Votes16 Mcmulline;Votes16 Hedgesj;Votes16 Kahnl;Votes16 La Rivag;Votes16 Hoeflingt;Votes16 Kenistonc;Votes16 Smithm;Votes16 Atwoodf;Votes16 Kennedya;Votes16 Kopitkek;Votes16 Kotlikoffl;Votes16 Lyttleb;Votes16 Maldonadoj;Votes16 Maturenm;Votes16 Scottr;Votes16 Silvar;Votes16 Soltysike;Votes16 Vacekd;Votes16 Copelands;Votes16 Jacobp;Votes16 Whitej;Votes16 Mooreheadm;Votes16 None Of These Candidates;Votes16 Duncanr;Votes16 Skewesp;Votes16 Giordanir;total16;Other16 Frac;Rep16 Frac2;Dem16 Frac2;Name Prev;Statecode Prev;total08;total12;other08;other12;Other12 Frac;Other08 Frac;Rep12 Frac2;Rep08 Frac2;Dem12 Frac2;Dem08 Frac2
Iowa;IA;19063;Emmet County, Iowa;12;4707;2570;2099;2373;2507;66.30550244316976;28.808158062460166;0.552368812407053;2.931803696622052;53.48837209302325;47.31804586241276;44.783443567313846;51.24626121635095;13.1;86.9;18.1;4.9;75.75;25169.97016;91.4;0.5;0.2;0.4;0.8;6.75;14.65;5.5;10329;46.1;11.25;0.455;15.2;25.85;17.9;23.55;3.4;10.05;19.3;91.4;0.5;6.75;0.4;0.2;0.8;91.8;0.84006125;40.7;-94.6693702;43.3779844;2.0;2.1;0.07;31.6;0.293;0.21;0.321;0.093;188.0;;0.138;0.047;231.94;;48.1;;-0.397993474741463;0.40354849966708506;0.5033376774431161;-6.153476133086138e-06;6.153476133086138e-06;8.07706193312008e-05;0.00029117575658700004;-0.720775742150766;393.766666666667;3064.66666666667;197.0;1265.66666666667;882.0;720.0;450.666666666667;558.333333333333;343.333333333333;178.0;269.666666666667;85.6666666666667;695.666666666667;807.0;584.0;453.666666666667;565.333333333333;342.0;471.333333333333;586.0;356.666666666667;19063;7.25925925925926;778.425333333333;6.44,8.12;;(-96.7,-93.6];(628,818];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-94.9143869998, 43.430459999600004], [-94.91457400030001, 43.5008720001], [-94.4428500003, 43.5004220001], [-94.4422919998, 43.4141429999], [-94.4431370001, 43.2550140001], [-94.9137229997, 43.2550540001], [-94.9143869998, 43.430459999600004]]]}";Emmet;12;3121;1356;138;26;20;0;0;16;;16;1;;;;;;;;;;;;;;13;;;;;;;;;4707.0;0.029318036966220002;0.697118606209515;0.302881393790484;Emmet;19;5015;4687;72;81;0.017281843396628003;0.014356929212362;0.544290056448111;0.480072830265021;0.45570994355188804;0.519927169734978
Iowa;IA;19027;Carroll County, Iowa;14;10435;5302;4947;4922;5601;63.50742692860566;31.672256827982746;0.5558217537134641;3.037853378054623;52.47329960652052;47.34968734968735;46.34626194491287;51.00529100529101;10.4;89.6;20.0;3.8;77.15;27503.02222;97.1;0.2;0.1;0.6000000000000001;0.55;1.5;18.35;11.7;20790;48.2;10.65;0.424;14.3;28.2;17.2;25.85;2.15;9.3;17.35;97.1;0.2;1.5;0.6000000000000001;0.1;0.55;97.7;0.94313725;42.2;-94.8676471;42.039492;2.4;2.6;0.05;25.0;0.28600000000000003;0.213;0.317;0.081;172.6;;0.091;0.037;47.97;;68.3;;0.828736364312166;0.601267536630081;0.5520890562730031;-4.26734281617214e-05;4.26734281617214e-05;0.00010850551953600001;0.000222207815691;-0.41281412882878105;378.0;3431.0;303.0;1405.0;1002.0;721.0;478.0;586.0;370.0;216.0;309.0;123.0;717.0;826.0;608.0;477.0;593.0;361.0;496.0;611.0;381.0;19027;8.77777777777778;871.474;8.12,9.33;;(-96.7,-93.6];(818,932];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-95.0913289999, 42.123956], [-95.0908510004, 42.2104049999], [-94.6288059998, 42.2093960001], [-94.6296360003, 41.9082269999], [-94.6287239996, 41.8627629996], [-94.73687200009999, 41.8623090003], [-95.0928610004, 41.8633739999], [-95.0913289999, 42.123956]]]}";Carroll;14;6627;3305;317;58;41;1;0;54;;19;0;;;;;;;;;;;;;;13;;;;;;;;;10435.0;0.030378533780546002;0.6672372130487311;0.33276278695126804;Carroll;19;10395;10674;171;126;0.011804384485666002;0.016450216450216;0.5310011376564271;0.48141627543035903;0.468998862343572;0.5185837245696401
Iowa;IA;19175;Union County, Iowa;9;5768;3000;3043;2781;2813;61.04368932038835;33.287101248266296;0.901525658807212;3.675450762829403;47.22175591740809;47.02401082177883;51.082759778411955;50.72708826513358;10.6;89.4;15.6;5.5;75.05;22989.474285;96.15;0.4;0.15;0.25;1.2;1.8;21.4;11.25;12305;50.5;16.65;0.41000000000000003;25.1;23.95;16.5;22.4;1.9;6.45;28.75;96.15;0.4;1.8;0.25;0.15;1.2;96.4;0.9249747500000001;41.4;-94.2450907;41.0285502;2.0;;0.07;35.6;0.341;0.15;0.331;0.107;310.9;;0.11;0.051000000000000004;195.31;;79.0;;-0.21709024391828902;0.01803698641052;0.609108673300054;2.65883538155265e-05;2.65883538155265e-05;5.14429764907442e-05;0.00024252361850800002;-0.5481785545104021;382.95;3570.0;365.5;1311.5;1064.5;828.5;;;;;;;;;;;;;;;;19175;;906.78;;;(-96.7,-93.6];(818,932];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-94.4705289997, 41.0714000002], [-94.4706030004, 41.1575659997], [-94.0141889996, 41.1567620004], [-94.0148030001, 40.897031], [-94.4707789996, 40.8995019997], [-94.4704949999, 40.9834919996], [-94.4712460004, 41.0264120003], [-94.4705289997, 41.0714000002]]]}";Union;9;3521;1920;212;52;26;1;0;18;;9;0;;;;;;;;;;;;;;9;;;;;;;;;5768.0;0.036754507628294006;0.6471236904980701;0.35287630950192905;Union;19;5914;5957;133;101;0.016954843041799002;0.022489009130875003;0.48036202185792304;0.48105864037363705;0.519637978142076;0.518941359626362
Iowa;IA;19141;O'Brien County, Iowa;10;7348;2338;1969;4894;5266;78.04844855743059;17.882416984213393;0.367446924333151;2.653783342406097;71.73409617218363;66.73939724532933;26.821958861190577;31.88326742124642;11.2;88.8;19.3;4.1;80.4;25625.105715;94.85;0.30000000000000004;0.05;0.55;0.9;3.4;13.05;8.95;14230;53.0;9.85;0.445;12.9;29.15;16.1;23.45;1.0;8.85;21.45;94.85;0.30000000000000004;3.4;0.55;0.05;0.9;95.4;0.9009287500000001;44.4;-95.6256244;43.0837455;1.7000000000000002;1.7000000000000002;0.06;36.5;0.20600000000000002;;0.305;0.096;154.8;;0.113;0.041;103.08;;49.9;;0.8435477150428781;0.7233694748695221;0.574267145426655;-6.98482552315971e-05;6.98482552315971e-05;0.000142757322546;0.00029074026517300004;-0.17116298571808403;456.266666666667;3029.33333333333;245.333333333333;1220.0;875.333333333333;688.666666666667;459.0;564.666666666667;353.0;186.0;278.0;94.3333333333333;704.333333333333;812.333333333333;597.0;461.0;573.333333333333;348.666666666667;479.0;591.0;366.666666666667;19141;7.72222222222222;769.450666666667;6.44,8.12;;(-96.7,-93.6];(628,818];(396,572];"{""type"": ""Polygon"", ""coordinates"": [[[-95.8602899996, 43.0836990004], [-95.8619610002, 43.1653450001], [-95.8624310003, 43.2296090004], [-95.8619139998, 43.257566], [-95.6267130002, 43.2584500003], [-95.5057699996, 43.2557479998], [-95.3880779996, 43.2552209997], [-95.3877450004, 43.1274990004], [-95.3887570003, 42.9961589996], [-95.3881819999, 42.9098970002], [-95.6230399999, 42.9103109996], [-95.8593769997, 42.9090970002], [-95.8602899996, 43.0836990004]]]}";O'Brien;10;5735;1314;195;27;22;3;0;30;;16;2;;;;;;;;;;;;;;4;;;;;;;;;7348.0;0.026537833424060003;0.8135905802241451;0.186409419775854;O'Brien;19;7333;7341;101;106;0.014439449666258002;0.013773353334242;0.727850725639253;0.676714601769911;0.27214927436074604;0.323285398230088
Iowa;IA;19067;Floyd County, Iowa;9;7985;4822;4680;3051;3472;54.740137758296804;39.7871008140263;0.7514088916718841;3.018159048215404;42.049170400871986;37.6992462622019;56.679181300714546;59.582355121710115;8.4;91.6;14.9;4.2;75.0;24687.74603;95.05;1.2;0.05;1.0;0.6000000000000001;2.0;28.3;8.15;16232;37.8;13.8;0.426;19.15;28.6;16.1;20.6;1.15;9.0;24.55;95.05;1.2;2.0;1.0;0.05;0.6000000000000001;96.05;0.9041305;43.3;-92.7873669;43.052741;2.5;1.8;0.06;35.9;0.293;0.16;0.31;0.106;242.7;;0.105;0.064;73.81;;52.5;;0.271587440978379;0.29644689964165605;0.6467128055546341;-4.042634480783118e-06;4.042634480783118e-06;8.15573812285601e-05;0.00020718002482000004;-0.5441869448584571;302.7;3481.0;314.0;1421.0;995.0;751.0;467.0;563.0;370.0;197.0;276.0;117.0;704.0;807.0;601.0;473.0;575.0;370.0;489.0;591.0;387.0;19067;8.16666666666667;884.174;8.12,9.33;;(-93.6,-90.4];(818,932];(259,317];"{""type"": ""Polygon"", ""coordinates"": [[[-93.0236109999, 43.1117709999], [-93.0240919996, 43.2128120001], [-92.5543809999, 43.2128130001], [-92.5542110001, 42.9071120004], [-93.0251439996, 42.9075489999], [-93.0246280001, 42.9802180002], [-93.0234820003, 42.9947120004], [-93.022968, 43.033786], [-93.0236109999, 43.1117709999]]]}";Floyd;9;4371;3177;241;60;43;3;0;63;;16;3;;;;;;;;;;;;;;8;;;;;;;;;7985.0;0.030181590482154002;0.579093799682035;0.42090620031796505;Floyd;19;8093;8257;220;105;0.012716482984134001;0.027183986160879;0.42590775269872405;0.387526990981836;0.5740922473012751;0.612473009018163
Iowa;IA;19009;Audubon County, Iowa;3;3379;1739;1611;1634;1802;63.18437407517017;31.932524415507547;0.710269310446877;3.137022787807043;52.12612091408736;47.555296856810244;46.60109921897599;50.611175785797435;13.4;86.6;15.0;3.6;76.25;23835.91111;98.15;0.05;0.2;0.2;0.35000000000000003;1.1;27.15;9.85;6129;43.3;11.1;0.428;16.05;31.8;20.9;17.65;2.9;7.55;19.15;98.15;0.05;1.1;0.2;0.2;0.35000000000000003;98.35;0.96348375;46.0;-94.9043119;41.679178;3.3;2.6;0.08;27.1;0.269;0.23500000000000001;0.341;0.106;381.2;;0.129;0.052000000000000005;50.47;;;;0.89121989940056;-0.09561779482235001;0.6126010270719661;3.29055047930682e-05;3.29055047930682e-05;4.37133346941896e-05;0.00021348188041600002;-0.5295627193762671;390.1;3466.0;303.0;1342.0;1060.0;761.0;476.0;588.0;365.0;216.0;316.0;117.0;711.0;820.0;601.0;479.0;597.0;361.0;494.0;612.0;375.0;19009;8.66666666666667;880.364;8.12,9.33;;(-96.7,-93.6];(818,932];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-95.0933040002, 41.776945], [-95.0928610004, 41.8633739999], [-94.7448759996, 41.862393999700004], [-94.7439649999, 41.7605609999], [-94.7442040001, 41.6021849997], [-94.7007449997, 41.6021839997], [-94.7006289997, 41.5041479996], [-95.0407700003, 41.5046900003], [-95.0407480002, 41.602152], [-95.09252, 41.602055], [-95.0933040002, 41.776945]]]}";Audubon;3;2135;1079;106;24;17;2;0;9;;2;1;;;;;;;;;;;;;;4;;;;;;;;;3379.0;0.03137022787807;0.664281269446172;0.335718730553827;Audubon;19;3436;3457;63;44;0.012727798669366;0.018335273573923002;0.527981248168766;0.48443522087162705;0.47201875183123304;0.5155647791283721
Iowa;IA;19019;Buchanan County, Iowa;16;10137;6050;5911;4139;4450;54.29614284305021;39.124001183782184;0.532701982835158;4.71539903324455;42.24015187470337;40.02127248114485;56.10821072615092;58.49932314832721;9.5;90.5;18.5;5.0;75.7;27996.89905;97.25;0.35000000000000003;0.2;0.5;0.7000000000000001;1.05;15.4;9.2;20934;55.3;10.15;0.379;14.3;29.1;14.5;20.85;1.75;11.65;22.2;97.25;0.35000000000000003;1.05;0.5;0.2;0.7000000000000001;97.75;0.94595675;38.4;-91.8386658;42.4703284;3.4;2.1;0.06;25.7;0.185;0.18;0.30000000000000004;0.098;157.7;;0.10300000000000001;0.051000000000000004;84.1;;49.5;;0.222821100834752;0.717088145295079;0.5197058326600781;-7.34587958223232e-05;7.34587958223232e-05;0.000143988404228;0.000318607932871;-0.220892893739348;339.5;3634.0;331.0;1451.0;1009.0;843.0;460.0;567.0;352.0;188.0;283.0;94.0;699.0;811.0;587.0;463.0;571.0;354.0;485.0;600.0;369.0;19019;7.77777777777778;923.036;6.44,8.12;;(-93.6,-90.4];(818,932];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-92.0641869998, 42.4682210001], [-92.0814459998, 42.4681919997], [-92.0824300002, 42.5264540002], [-92.0816609999, 42.642056], [-91.924169, 42.6418270002], [-91.8442889999, 42.6436380001], [-91.7263569997, 42.6430809996], [-91.6070590003, 42.6439730003], [-91.6090510004, 42.5573430001], [-91.6085079996, 42.4692750001], [-91.5973969999, 42.4692420004], [-91.597829, 42.3765319996], [-91.5969809996, 42.2964079999], [-91.7051969996, 42.2962800003], [-91.8310890001, 42.2990630001], [-91.9650730004, 42.2972819998], [-92.0647659996, 42.2972589996], [-92.0641869998, 42.4682210001]]]}";Buchanan;16;5504;3966;478;54;58;2;0;48;;17;1;;;;;;;;;;;;;;9;;;;;;;;;10137.0;0.047153990332445;0.581203801478352;0.418796198521647;Buchanan;19;10342;10535;153;174;0.016516373991457;0.014794043705279002;0.429495222468873;0.406222396702326;0.570504777531126;0.593777603297673
Iowa;IA;19173;Taylor County, Iowa;8;3003;1347;1262;1607;1683;70.1964701964702;25.14152514152514;0.33300033300033305;3.23010323010323;56.19365609348915;53.10641110376735;42.13689482470785;44.5142101784534;12.7;87.3;12.3;3.9;81.15;24608.361585;93.65;0.2;0.15;0.30000000000000004;0.45;5.25;17.35;11.9;6375;65.5;11.4;0.422;14.7;30.0;16.15;19.25;1.4;8.1;25.1;93.65;0.2;5.25;0.30000000000000004;0.15;0.45;93.95;0.879823999999999;44.5;-94.6971082;40.7379489;2.4;;0.06;34.4;0.264;0.188;0.312;0.098;126.9;;0.131;0.04;5.3;;62.5;;0.644014308063383;0.39438805344354905;0.5894616130340561;-2.2427525142310104e-05;2.2427525142310104e-05;0.00011940364319600001;0.00038752243373499996;-0.44100010300142906;362.7;3723.0;341.0;1423.0;1086.0;873.0;502.0;617.0;387.0;249.0;356.0;142.0;734.0;846.0;622.0;500.0;621.0;379.0;520.0;641.0;399.0;19173;10.1111111111111;945.642;9.33,10.7;;(-96.7,-93.6];(932,1.03e+03];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-94.9286639998, 40.8135959997], [-94.9284590003, 40.9006529997], [-94.4707789996, 40.8995019997], [-94.471667, 40.8467499997], [-94.4712129998, 40.5708249999], [-94.594196, 40.5709599998], [-94.9148959999, 40.5750680004], [-94.9147100003, 40.6660240004], [-94.913124, 40.7272849998], [-94.9285289999, 40.7273989997], [-94.9286639998, 40.8135959997]]]}";Taylor;8;2108;755;97;10;14;2;0;12;;3;0;;;;;;;;;;;;;;2;;;;;;;;;3003.0;0.032301032301032005;0.736290604261264;0.26370939573873503;Taylor;19;3026;2995;72;50;0.01669449081803;0.023793787177792;0.571477079796264;0.544008124576845;0.42852292020373506;0.45599187542315506
Iowa;IA;19183;Washington County, Iowa;11;10824;5170;5115;5247;5562;57.0029563932003;36.38211382113821;0.7298595713229861;4.231337767923134;50.54525627044711;49.3649449618967;46.48309705561614;48.6405118073196;10.9;89.1;19.4;4.6;77.25;27505.877145;93.3;0.55;0.1;0.30000000000000004;0.9500000000000001;4.75;17.55;9.75;21428;46.1;12.0;0.383;17.95;31.45;17.35;22.55;1.8;10.55;16.3;93.3;0.55;4.75;0.30000000000000004;0.1;0.9500000000000001;93.6;0.8728757500000001;41.1;-91.7250523;41.3294011;3.8;3.2;0.06;27.2;0.21;0.162;0.304;0.089;192.2;39.0;0.121;0.045;312.76;;70.3;;-0.147456245177211;0.500424965131954;0.384946043330591;-3.99700266229819e-05;3.99700266229819e-05;6.89264642312984e-05;0.00019471206633200002;-0.7317034966642261;197.5;3675.0;441.5;1318.0;1035.5;880.0;;;;;;;;;;;;;;;;19183;;933.45;;;(-93.6,-90.4];(932,1.03e+03];(167,216];"{""type"": ""Polygon"", ""coordinates"": [[[-91.9469350003, 41.3375800003], [-91.9460429997, 41.5107490001], [-91.7900529998, 41.5117389999], [-91.6331320002, 41.5106950003], [-91.5198280003, 41.5110100004], [-91.5270559999, 41.5096780001], [-91.527935, 41.507763], [-91.5189880002, 41.5025840004], [-91.519901, 41.4989320001], [-91.5191349998, 41.4976399999], [-91.5174999999, 41.4969870003], [-91.5140180003, 41.4974429998], [-91.510072, 41.5026709999], [-91.5073519996, 41.5023080002], [-91.5064939996, 41.5007510004], [-91.5081670003, 41.4983660001], [-91.5107879998, 41.4973740002], [-91.5106739999, 41.4946889996], [-91.5081030001, 41.4928409998], [-91.5037449996, 41.4933619996], [-91.501316, 41.4873399997], [-91.5027119997, 41.4847079998], [-91.5017769997, 41.4822000001], [-91.5024989997, 41.4766749999], [-91.5056690002, 41.4760089997], [-91.5102989997, 41.4771619998], [-91.5129479996, 41.4763150003], [-91.5160309996, 41.4682230004], [-91.5052089997, 41.4614950004], [-91.4987729997, 41.4592130004], [-91.4996709997, 41.4552799998], [-91.4986460001, 41.4534420004], [-91.5024750004, 41.4509020002], [-91.5024009997, 41.4483910004], [-91.4907110002, 41.4404270001], [-91.4853989999, 41.4290699998], [-91.4838630001, 41.4281939999], [-91.4860039999, 41.22382], [-91.4857170001, 41.1624049998], [-91.6157580003, 41.1635290004], [-91.8389310002, 41.1615140001], [-91.9455710004, 41.1635779999], [-91.9447339996, 41.2380230003], [-91.9469350003, 41.3375800003]]]}";Washington;11;6170;3938;458;79;63;2;0;92;;10;2;;;;;;;;;;;;;;10;;;;;;;;;10824.0;0.042313377679231004;0.6104075979422241;0.389592402057776;Washington;19;10629;11004;212;327;0.029716466739367002;0.019945432307837;0.520932846305141;0.503695881731784;0.47906715369485803;0.496304118268215
Iowa;IA;19003;Adams County, Iowa;6;2082;1118;1028;1046;1108;66.90682036503362;27.137367915465898;0.43227665706051804;4.46685878962536;50.70938215102975;47.41613780598368;47.048054919908466;50.67996373526745;11.0;89.0;15.6;4.4;78.65;24250.6873;97.15;0.1;0.7000000000000001;0.30000000000000004;0.4;1.25;12.75;16.6;4050;35.1;10.5;0.458;8.25;31.8;17.85;18.8;1.35;11.75;18.5;97.15;0.1;1.25;0.30000000000000004;0.7000000000000001;0.4;97.45;0.944043499999999;45.7;-94.6969059;41.0216555;3.6;6.1;0.07;29.0;0.209;;0.338;0.094;249.8;;0.126;0.044;513.8;;;;0.785324764433822;0.046173899062198;0.807226734304465;7.770225440711931e-05;7.770225440711931e-05;0.000106470146304;0.0009628502500400002;0.08733840266715501;370.3;3500.0;331.0;1280.0;1066.0;823.0;494.0;603.0;386.0;245.0;342.0;149.0;722.0;830.0;615.0;491.0;606.0;377.0;514.0;628.0;400.0;19003;9.66666666666667;889.0;9.33,10.7;;(-96.7,-93.6];(818,932];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-94.9276839996, 41.0723180003], [-94.9275869996, 41.1585079999], [-94.4706030004, 41.1575659997], [-94.4712519998, 41.0222689999], [-94.4704949999, 40.9834919996], [-94.4707789996, 40.8995019997], [-94.9284590003, 40.9006529997], [-94.9276839996, 41.0723180003]]]}";Adams;6;1393;565;93;9;13;1;0;6;;1;0;;;;;;;;;;;;;;1;;;;;;;;;2082.0;0.044668587896253005;0.7114402451481101;0.288559754851889;Adams;19;2206;2185;42;49;0.022425629290617;0.019038984587488;0.518726591760299;0.48336414048059106;0.48127340823970005;0.516635859519408
Iowa;IA;19187;Webster County, Iowa;29;17239;9917;9537;8337;8469;58.292244329717505;36.50443761239051;0.6554904576831599;3.294854689947212;46.298928493330415;44.92886397930588;52.13754646840149;53.443630092692395;11.7;88.3;18.0;4.8;77.25;25263.265395;90.3;3.9;0.1;0.7000000000000001;1.55;3.45;21.95;8.0;38235;46.3;13.95;0.434;18.0;28.25;17.4;24.85;0.75;9.3;19.45;90.3;3.9;3.45;0.7000000000000001;0.1;1.55;91.0;0.818410499999999;39.9;-94.1791565;42.434397;3.8;2.9;0.06;38.8;0.372;0.198;0.28700000000000003;0.099;483.3;25.4;0.109;0.07100000000000001;434.05;3.719999999999999;83.0;6.5;-0.33425718492612405;0.035210279920228;0.457723307476852;1.4492370636942601e-05;1.4492370636942601e-05;3.9291493704797104e-05;0.000210974249633;-0.831705389798676;333.0;3591.0;357.0;1456.0;1023.5;754.5;;;;;;;;;;;;;;;;19187;;912.114;;;(-96.7,-93.6];(818,932];(317,396];"{""type"": ""Polygon"", ""coordinates"": [[[-94.3976709997, 42.4732999996], [-94.4430329998, 42.4733779996], [-94.443583, 42.5949939998], [-94.4430830003, 42.6451640003], [-94.1935099998, 42.6443270004], [-93.9717139996, 42.6447069999], [-93.9715989997, 42.4720820001], [-93.9316839999, 42.4720110004], [-93.9322499999, 42.2499859996], [-93.9315809997, 42.210095], [-94.0898650001, 42.2103000004], [-94.397561, 42.2091250002], [-94.397092, 42.396004], [-94.3976709997, 42.4732999996]]]}";Webster;29;10049;6293;568;113;64;5;0;104;;16;3;;;;;;;;;;;;;;24;;;;;;;;;17239.0;0.032948546899472006;0.6149186146126541;0.38508138538734504;Webster;19;18556;18292;302;286;0.015635250382680002;0.016275059280017;0.470343218927024;0.45672181439684406;0.5296567810729751;0.543278185603155
Iowa;IA;19011;Benton County, Iowa;20;13690;7058;6862;6447;6940;60.08765522279036;34.127100073046016;0.628195763330898;3.944485025566106;49.49012336875134;47.0000729022381;48.93389431648007;51.45439965006926;7.4;92.6;17.8;4.3;84.2;30373.865715;97.45;0.45;0.1;0.2;0.9;0.9500000000000001;13.9;5.35;26352;52.5;7.6;0.378;10.4;28.55;14.75;22.8;1.9;12.95;19.15;97.45;0.45;0.9500000000000001;0.2;0.1;0.9;97.65;0.9498467500000001;40.0;-92.05763;42.0925474;2.5;2.1;0.07;19.1;0.23500000000000001;0.223;0.297;0.09;172.5;;0.092;0.053;83.06;;58.2;;0.43588044693068;0.866242810114051;0.540474991880298;-9.42209156479246e-05;9.42209156479246e-05;0.00018402838199000002;0.000458556362755;-2.2236697467638805e-05;259.1;3665.0;378.0;1381.0;1031.0;875.0;488.0;589.0;387.0;228.0;312.0;144.0;716.0;823.0;610.0;494.0;604.0;385.0;509.0;615.0;404.0;19011;9.33333333333333;930.91;8.12,9.33;;(-93.6,-90.4];(818,932];(259,317];"{""type"": ""Polygon"", ""coordinates"": [[[-92.2991179996, 42.1232699998], [-92.2987919999, 42.2975270003], [-91.9650730004, 42.2972819998], [-91.8310890001, 42.2990630001], [-91.8326570004, 42.1946859999], [-91.8345830002, 42.1240570001], [-91.8340190003, 42.0951649997], [-91.835262, 42.0369539997], [-91.8313789999, 41.8618509998], [-91.9039740004, 41.8615749997], [-92.0671040003, 41.8630189997], [-92.2981639997, 41.8627790004], [-92.297274, 41.9817530001], [-92.2986959999, 42.0433660004], [-92.2991179996, 42.1232699998]]]}";Benton;20;8226;4672;540;86;61;2;0;70;;17;4;;;;;;;;;;;;;;12;;;;;;;;;13690.0;0.039444850255661;0.637773298185765;0.36222670181423405;Benton;19;13717;14023;212;221;0.015759823147685002;0.015455274476926002;0.5028256774380521;0.47737874861162505;0.49717432256194705;0.522621251388374
Iowa;IA;19039;Clarke County, Iowa;8;4405;2218;2189;2118;2124;61.43019296254256;33.21225879682179;0.40862656072644704;3.609534619750284;47.94582392776523;47.64904386951631;49.41309255079007;49.89876265466817;15.2;84.8;12.9;3.1;73.45;25957.464445;90.5;0.2;0.15;0.35000000000000003;0.35000000000000003;8.45;15.7;11.0;9177;46.1;11.45;0.436;11.75;27.05;18.95;21.2;2.65;8.9;21.2;90.5;0.2;8.45;0.35000000000000003;0.15;0.35000000000000003;90.85;0.826195999999999;40.9;-93.7840961;41.0291908;;;0.08;54.7;0.23800000000000002;0.327;0.313;0.083;256.5;66.3;0.133;0.062;126.71;;65.1;;0.105579378009081;-0.073033690506211;0.6040650107122241;4.5254033155806e-05;4.5254033155806e-05;6.657077163984151e-05;0.000585346183821;-0.42736092845634904;313.3;3799.0;350.0;1437.0;1135.0;877.0;496.0;613.0;379.0;243.0;351.0;136.0;728.0;843.0;614.0;494.0;616.0;372.0;514.0;639.0;389.0;19039;9.77777777777778;964.946;9.33,10.7;;(-96.7,-93.6];(932,1.03e+03];(259,317];"{""type"": ""Polygon"", ""coordinates"": [[[-94.0144150002, 41.0702369996], [-94.0141889996, 41.1567620004], [-93.8988130003, 41.1566099997], [-93.778696, 41.1621420003], [-93.5575560004, 41.1612709997], [-93.5568939996, 40.9947079997], [-93.5562880004, 40.9859050002], [-93.5565400003, 40.8982949998], [-93.6551820004, 40.8993190003], [-93.784371, 40.8993689999], [-93.9049669999, 40.8966700004], [-94.0148030001, 40.897031], [-94.0144150002, 41.0702369996]]]}";Clarke;8;2706;1463;159;18;26;0;0;20;;9;0;;;;;;;;;;;;;;4;;;;;;;;;4405.0;0.036095346197502;0.649076517150395;0.350923482849604;Clarke;19;4445;4430;109;117;0.026410835214446003;0.024521934758155003;0.492464641780663;0.48846863468634605;0.507535358219336;0.5115313653136531
